Country,Year,Subject Area,Number of Documents
Malaysia,2020,PHAR,1
Malaysia,2020,PHYS,79
Malaysia,2020,PSYC,2
Malaysia,2020,SOCI,1
Mali,2020,MEDI,1
Malta,2020,MEDI,2
Mauritania,2020,MEDI,2
Mauritius,2020,AGRI,1
Mexico,2020,AGRI,2
Mexico,2020,CHEM,1
Mexico,2020,COMP,1
Mexico,2020,ENER,1
Mexico,2020,ENGI,14
Mexico,2020,MEDI,9
Mexico,2020,MULT,1
Mexico,2020,PHYS,79
Mexico,2020,PSYC,2
Mongolia,2020,MEDI,2
Montenegro,2020,COMP,1
Montenegro,2020,ENGI,11
Montenegro,2020,PHYS,70
Morocco,2020,DENT,1
Morocco,2020,MEDI,1
Morocco,2020,PHYS,1
Mozambique,2020,MEDI,2
Myanmar,2020,BIOC,1
Myanmar,2020,CHEM,1
Myanmar,2020,ECON,1
Myanmar,2020,IMMU,4
Myanmar,2020,MEDI,5
Myanmar,2020,MULT,1
Myanmar,2020,NEUR,1
Myanmar,2020,PHAR,2
Nepal,2020,AGRI,1
Nepal,2020,BIOC,1
Nepal,2020,DENT,1
Nepal,2020,MEDI,2
Nepal,2020,PSYC,1
Netherlands,2020,AGRI,1
Netherlands,2020,BIOC,5
Netherlands,2020,DENT,1
Netherlands,2020,EART,1
Netherlands,2020,ENER,1
Netherlands,2020,ENGI,1
Netherlands,2020,ENVI,1
Netherlands,2020,MATE,1
Netherlands,2020,MEDI,19
Netherlands,2020,MULT,1
Netherlands,2020,NEUR,2
Netherlands,2020,PHYS,6
Netherlands,2020,PSYC,3
Netherlands,2020,SOCI,3
Netherlands,2020,VETE,1
New Zealand,2020,AGRI,3
New Zealand,2020,ARTS,1
New Zealand,2020,COMP,1
New Zealand,2020,EART,1
New Zealand,2020,ENGI,14
New Zealand,2020,ENVI,1
New Zealand,2020,MEDI,6
New Zealand,2020,MULT,1
New Zealand,2020,PHYS,79
New Zealand,2020,PSYC,4
New Zealand,2020,SOCI,5
Nicaragua,2020,MEDI,1
Niger,2020,MEDI,1
Nigeria,2020,BIOC,1
Nigeria,2020,COMP,1
Nigeria,2020,DENT,1
Nigeria,2020,MATE,2
Nigeria,2020,MEDI,9
Nigeria,2020,MULT,2
Nigeria,2020,PHAR,1
Nigeria,2020,PSYC,2
North Macedonia,2020,DENT,1
North Macedonia,2020,MEDI,2
North Macedonia,2020,MULT,1
North Macedonia,2020,PSYC,1
Norway,2020,AGRI,2
Norway,2020,BIOC,1
Norway,2020,EART,1
Norway,2020,ENER,1
Norway,2020,ENVI,1
Norway,2020,MEDI,8
Norway,2020,MULT,2
Norway,2020,NEUR,2
Norway,2020,PHAR,1
Norway,2020,PHYS,1
Norway,2020,PSYC,3
Norway,2020,SOCI,1
Oman,2020,MEDI,1
Oman,2020,PSYC,1
Pakistan,2020,AGRI,2
Pakistan,2020,BIOC,2
Pakistan,2020,COMP,11
Pakistan,2020,ENGI,21
Pakistan,2020,IMMU,1
Pakistan,2020,MATE,2
Pakistan,2020,MATH,1
Pakistan,2020,MEDI,8
Pakistan,2020,MULT,1
Pakistan,2020,PHYS,77
Pakistan,2020,PSYC,2
Pakistan,2020,VETE,1
Palestine,2020,MEDI,1
Palestine,2020,MULT,1
Palestine,2020,PHYS,1
Palestine,2020,PSYC,1
Panama,2020,DENT,1
Panama,2020,MEDI,1
Papua New Guinea,2020,MEDI,1
Paraguay,2020,BIOC,1
Paraguay,2020,MEDI,2
Peru,2020,BIOC,1
Peru,2020,EART,1
Peru,2020,MEDI,3
Peru,2020,MULT,1
Peru,2020,PHAR,2
Peru,2020,PSYC,2
Philippines,2020,BIOC,2
Philippines,2020,CENG,1
Philippines,2020,CHEM,1
Philippines,2020,COMP,1
Philippines,2020,EART,2
Philippines,2020,ENGI,1
Philippines,2020,ENVI,1
Philippines,2020,IMMU,1
Philippines,2020,MEDI,23
Philippines,2020,MULT,2
Philippines,2020,NEUR,1
Philippines,2020,PSYC,1
Philippines,2020,VETE,1
Poland,2020,AGRI,3
Poland,2020,BUSI,1
Poland,2020,CENG,1
Poland,2020,COMP,1
Poland,2020,EART,2
Poland,2020,ENER,1
Poland,2020,ENGI,14
Poland,2020,MATE,2
Poland,2020,MATH,1
Poland,2020,MEDI,10
Poland,2020,MULT,1
Poland,2020,NEUR,4
Poland,2020,PHYS,79
Poland,2020,PSYC,2
Portugal,2020,BIOC,1
Portugal,2020,CENG,1
Portugal,2020,COMP,1
Portugal,2020,ENGI,16
Portugal,2020,IMMU,1
Portugal,2020,MATE,1
Portugal,2020,MEDI,8
Portugal,2020,MULT,1
Portugal,2020,NEUR,1
Portugal,2020,PHAR,1
Portugal,2020,PHYS,78
Portugal,2020,PSYC,4
Portugal,2020,SOCI,1
Puerto Rico,2020,COMP,1
Puerto Rico,2020,ENGI,14
Puerto Rico,2020,PHYS,76
Qatar,2020,BUSI,1
Qatar,2020,PHYS,47
Romania,2020,EART,1
Romania,2020,ECON,1
Romania,2020,ENGI,1
Romania,2020,MEDI,3
Romania,2020,MULT,2
Romania,2020,NEUR,1
Romania,2020,PHYS,1
Romania,2020,PSYC,2
Russian Federation,2020,AGRI,5
Russian Federation,2020,CHEM,1
Russian Federation,2020,COMP,1
Russian Federation,2020,DENT,1
Russian Federation,2020,EART,2
Russian Federation,2020,ENGI,16
Russian Federation,2020,MATE,1
Russian Federation,2020,MATH,2
Russian Federation,2020,MEDI,9
Russian Federation,2020,MULT,1
Russian Federation,2020,PHYS,80
Russian Federation,2020,PSYC,2
Rwanda,2020,BIOC,1
Rwanda,2020,MEDI,1
Saudi Arabia,2020,AGRI,1
Saudi Arabia,2020,BIOC,2
Saudi Arabia,2020,CHEM,3
Saudi Arabia,2020,COMP,2
Saudi Arabia,2020,DENT,1
Saudi Arabia,2020,ENER,2
Saudi Arabia,2020,ENVI,2
Saudi Arabia,2020,HEAL,1
Saudi Arabia,2020,IMMU,1
Saudi Arabia,2020,MATE,1
Saudi Arabia,2020,MEDI,10
Saudi Arabia,2020,MULT,1
Saudi Arabia,2020,PHAR,1
Saudi Arabia,2020,PHYS,2
Saudi Arabia,2020,PSYC,1
Senegal,2020,MEDI,3
Senegal,2020,MULT,1
Senegal,2020,PSYC,1
Serbia,2020,AGRI,1
Serbia,2020,CHEM,1
Serbia,2020,COMP,1
Serbia,2020,DENT,1
Serbia,2020,ENGI,15
Serbia,2020,MEDI,5
Serbia,2020,MULT,1
Serbia,2020,PHYS,76
Serbia,2020,PSYC,2
Singapore,2020,AGRI,5
Singapore,2020,BIOC,3
Singapore,2020,CHEM,2
Singapore,2020,COMP,3
Singapore,2020,DENT,2
Singapore,2020,EART,3
Singapore,2020,ENGI,2
Singapore,2020,ENVI,1
Singapore,2020,HEAL,1
Singapore,2020,MATH,1
Singapore,2020,MEDI,40
Singapore,2020,MULT,5
Singapore,2020,NEUR,1
Singapore,2020,PSYC,3
Singapore,2020,SOCI,3
Slovakia,2020,CHEM,1
Slovakia,2020,EART,1
Slovakia,2020,MATE,3
Slovakia,2020,MATH,2
Slovakia,2020,MEDI,2
Slovakia,2020,MULT,1
Slovakia,2020,PHYS,2
Slovakia,2020,PSYC,2
Slovenia,2020,BIOC,1
Slovenia,2020,CHEM,1
Slovenia,2020,COMP,1
Slovenia,2020,DENT,1
Slovenia,2020,EART,1
Slovenia,2020,ENER,1
Slovenia,2020,MEDI,2
Slovenia,2020,MULT,1
Slovenia,2020,PHYS,1
Slovenia,2020,PSYC,1
South Africa,2020,BIOC,3
South Africa,2020,DENT,1
South Africa,2020,ENER,1
South Africa,2020,MATE,2
South Africa,2020,MEDI,14
South Africa,2020,MULT,2
South Africa,2020,PHAR,2
South Africa,2020,PHYS,2
South Africa,2020,PSYC,2
South Africa,2020,SOCI,2
South Korea,2020,AGRI,1
South Korea,2020,BIOC,6
South Korea,2020,CENG,1
South Korea,2020,CHEM,6
South Korea,2020,COMP,4
South Korea,2020,EART,2
South Korea,2020,ENER,2
South Korea,2020,ENGI,15
South Korea,2020,ENVI,6
South Korea,2020,IMMU,1
South Korea,2020,MATE,3
South Korea,2020,MEDI,42
South Korea,2020,MULT,1
South Korea,2020,NEUR,1
South Korea,2020,PHYS,79
South Korea,2020,PSYC,3
South Korea,2020,SOCI,3
Spain,2020,AGRI,1
Spain,2020,BIOC,1
Spain,2020,CHEM,1
Spain,2020,COMP,1
Spain,2020,EART,1
Spain,2020,ENGI,15
Spain,2020,IMMU,3
Spain,2020,MATE,2
Spain,2020,MEDI,15
Spain,2020,MULT,1
Spain,2020,PHYS,80
Spain,2020,PSYC,5
Spain,2020,SOCI,2
Sri Lanka,2020,BIOC,1
Sri Lanka,2020,COMP,3
Sri Lanka,2020,DENT,1
Sri Lanka,2020,EART,1
Sri Lanka,2020,ENGI,15
Sri Lanka,2020,MATE,1
Sri Lanka,2020,MEDI,2
Sri Lanka,2020,PHYS,75
Sudan,2020,DENT,1
Sudan,2020,MEDI,4
Sudan,2020,PSYC,1
Swaziland,2020,MEDI,1
Sweden,2020,AGRI,3
Sweden,2020,BIOC,3
Sweden,2020,CENG,1
Sweden,2020,CHEM,2
Sweden,2020,COMP,1
Sweden,2020,DENT,2
Sweden,2020,EART,3
Sweden,2020,ECON,2
Sweden,2020,ENVI,2
Sweden,2020,HEAL,1
Sweden,2020,MATE,4
Sweden,2020,MATH,1
Sweden,2020,MEDI,7
Sweden,2020,MULT,4
Sweden,2020,PHYS,3
Sweden,2020,PSYC,3
Sweden,2020,SOCI,1
Switzerland,2020,AGRI,2
Switzerland,2020,BIOC,3
Switzerland,2020,COMP,3
Switzerland,2020,DENT,1
Switzerland,2020,ENGI,15
Switzerland,2020,IMMU,1
Switzerland,2020,MATE,1
Switzerland,2020,MEDI,12
Switzerland,2020,MULT,2
Switzerland,2020,NEUR,2
Switzerland,2020,PHAR,2
Switzerland,2020,PHYS,81
Switzerland,2020,PSYC,3
Syrian Arab Republic,2020,MEDI,1
Taiwan,2020,AGRI,2
Taiwan,2020,BIOC,5
Taiwan,2020,BUSI,1
Taiwan,2020,CENG,6
Taiwan,2020,CHEM,5
Taiwan,2020,COMP,4
Taiwan,2020,EART,3
Taiwan,2020,ENGI,17
Taiwan,2020,ENVI,6
Taiwan,2020,HEAL,1
Taiwan,2020,MATE,5
Taiwan,2020,MEDI,36
Taiwan,2020,MULT,2
Taiwan,2020,NEUR,1
Taiwan,2020,PHAR,1
Taiwan,2020,PHYS,81
Taiwan,2020,PSYC,7
Taiwan,2020,SOCI,1
Tanzania,2020,MEDI,2
Tanzania,2020,PHAR,1
Thailand,2020,AGRI,181
Thailand,2020,ARTS,29
Thailand,2020,BIOC,214
Thailand,2020,BUSI,52
Thailand,2020,CENG,134
Thailand,2020,CHEM,178
Thailand,2020,COMP,175
Thailand,2020,DECI,8
Thailand,2020,DENT,28
Thailand,2020,EART,58
Thailand,2020,ECON,40
Thailand,2020,ENER,116
Thailand,2020,ENGI,168
Thailand,2020,ENVI,159
Thailand,2020,HEAL,25
Thailand,2020,IMMU,88
Thailand,2020,MATE,186
Thailand,2020,MATH,48
Thailand,2020,MEDI,675
Thailand,2020,MULT,119
Thailand,2020,NEUR,42
Thailand,2020,NURS,17
Thailand,2020,PHAR,88
Thailand,2020,PHYS,170
Thailand,2020,PSYC,23
Thailand,2020,SOCI,101
Thailand,2020,VETE,42
Timor-Leste,2020,MEDI,1
Togo,2020,MEDI,1
Trinidad and Tobago,2020,AGRI,2
Tunisia,2020,ENVI,1
Tunisia,2020,MATE,1
Tunisia,2020,MEDI,2
Turkey,2020,AGRI,2
Turkey,2020,COMP,1
Turkey,2020,ENER,1
Turkey,2020,ENGI,14
Turkey,2020,HEAL,1
Turkey,2020,MATE,1
Turkey,2020,MEDI,9
Turkey,2020,MULT,1
Turkey,2020,PHYS,77
Turkey,2020,PSYC,4
Uganda,2020,IMMU,1
Uganda,2020,MEDI,4
Uganda,2020,MULT,1
Uganda,2020,PSYC,2
Ukraine,2020,CENG,1
Ukraine,2020,COMP,1
Ukraine,2020,ENGI,14
Ukraine,2020,MEDI,2
Ukraine,2020,MULT,1
Ukraine,2020,PHYS,76
Ukraine,2020,PSYC,1
United Arab Emirates,2020,ENVI,1
United Arab Emirates,2020,MATE,2
United Arab Emirates,2020,MEDI,5
United Arab Emirates,2020,PHYS,1
United Kingdom,2020,AGRI,15
United Kingdom,2020,BIOC,12
United Kingdom,2020,BUSI,2
United Kingdom,2020,CENG,6
United Kingdom,2020,CHEM,3
United Kingdom,2020,COMP,4
United Kingdom,2020,DENT,1
United Kingdom,2020,EART,5
United Kingdom,2020,ECON,1
United Kingdom,2020,ENER,4
United Kingdom,2020,ENGI,17
United Kingdom,2020,ENVI,5
United Kingdom,2020,HEAL,1
United Kingdom,2020,IMMU,7
United Kingdom,2020,MATE,3
United Kingdom,2020,MATH,3
United Kingdom,2020,MEDI,62
United Kingdom,2020,MULT,6
United Kingdom,2020,NEUR,8
United Kingdom,2020,PHAR,8
United Kingdom,2020,PHYS,89
United Kingdom,2020,PSYC,8
United Kingdom,2020,SOCI,2
United Kingdom,2020,VETE,1
United States,2020,AGRI,28
United States,2020,ARTS,1
United States,2020,BIOC,28
United States,2020,BUSI,5
United States,2020,CENG,6
United States,2020,CHEM,10
United States,2020,COMP,15
United States,2020,DECI,1
United States,2020,DENT,2
United States,2020,EART,7
United States,2020,ECON,9
United States,2020,ENER,5
United States,2020,ENGI,25
United States,2020,ENVI,11
United States,2020,HEAL,1
United States,2020,IMMU,12
United States,2020,MATE,8
United States,2020,MATH,9
United States,2020,MEDI,177
United States,2020,MULT,19
United States,2020,NEUR,10
United States,2020,NURS,7
United States,2020,PHAR,8
United States,2020,PHYS,93
United States,2020,PSYC,9
United States,2020,SOCI,9
United States,2020,VETE,4
Uruguay,2020,MEDI,3
Uzbekistan,2020,MEDI,1
Uzbekistan,2020,PHYS,11
Venezuela,2020,MEDI,2
Viet Nam,2020,AGRI,4
Viet Nam,2020,BIOC,3
Viet Nam,2020,CENG,1
Viet Nam,2020,CHEM,3
Viet Nam,2020,COMP,2
Viet Nam,2020,DENT,3
Viet Nam,2020,EART,3
Viet Nam,2020,ECON,3
Viet Nam,2020,ENER,1
Viet Nam,2020,ENGI,8
Viet Nam,2020,ENVI,8
Viet Nam,2020,IMMU,3
Viet Nam,2020,MATE,3
Viet Nam,2020,MEDI,26
Viet Nam,2020,MULT,1
Viet Nam,2020,NEUR,1
Viet Nam,2020,PHAR,3
Viet Nam,2020,PSYC,1
Viet Nam,2020,VETE,1
Yemen,2020,MEDI,1
Zambia,2020,MEDI,2
Zimbabwe,2020,MEDI,1
Algeria,2021,BIOC,1
Algeria,2021,CHEM,2
Algeria,2021,MATE,2
Argentina,2021,BIOC,3
Argentina,2021,CENG,1
Argentina,2021,CHEM,3
Argentina,2021,EART,1
Argentina,2021,ENVI,2
Argentina,2021,MEDI,6
Argentina,2021,MULT,1
Argentina,2021,NEUR,1
Argentina,2021,PSYC,5
Armenia,2021,CHEM,3
Armenia,2021,ENGI,16
Armenia,2021,MATE,1
Armenia,2021,MEDI,3
Armenia,2021,PHYS,63
Australia,2021,AGRI,8
Australia,2021,BIOC,19
Australia,2021,BUSI,4
Australia,2021,CENG,2
Australia,2021,CHEM,6
Australia,2021,COMP,1
Australia,2021,DENT,2
Australia,2021,EART,5
Australia,2021,ECON,6
Australia,2021,ENER,2
Australia,2021,ENGI,17
Australia,2021,ENVI,7
Australia,2021,IMMU,6
Australia,2021,MATH,3
Australia,2021,MEDI,82
Australia,2021,MULT,11
Australia,2021,NEUR,7
Australia,2021,NURS,1
Australia,2021,PHAR,8
Australia,2021,PHYS,60
Australia,2021,PSYC,16
Australia,2021,SOCI,8
Australia,2021,VETE,1
Austria,2021,AGRI,2
Austria,2021,BIOC,6
Austria,2021,CENG,2
Austria,2021,CHEM,5
Austria,2021,DENT,1
Austria,2021,EART,2
Austria,2021,ENGI,14
Austria,2021,ENVI,1
Austria,2021,IMMU,1
Austria,2021,MATE,1
Austria,2021,MEDI,9
Austria,2021,NEUR,2
Austria,2021,PHYS,59
Austria,2021,PSYC,5
Austria,2021,VETE,1
Bahrain,2021,IMMU,1
Bahrain,2021,MEDI,1
Bangladesh,2021,BIOC,2
Bangladesh,2021,COMP,1
Bangladesh,2021,MEDI,9
Bangladesh,2021,MULT,1
Bangladesh,2021,PSYC,1
Belarus,2021,BIOC,1
Belarus,2021,ENGI,14
Belarus,2021,PHYS,58
Belgium,2021,AGRI,1
Belgium,2021,ARTS,1
Belgium,2021,BIOC,7
Belgium,2021,DENT,1
Belgium,2021,EART,1
Belgium,2021,ENGI,17
Belgium,2021,ENVI,3
Belgium,2021,IMMU,1
Belgium,2021,MATH,1
Belgium,2021,MEDI,16
Belgium,2021,MULT,1
Belgium,2021,PHAR,1
Belgium,2021,PHYS,70
Belgium,2021,PSYC,2
Bhutan,2021,IMMU,1
Bhutan,2021,MEDI,2
Bhutan,2021,SOCI,1
Bolivia,2021,MEDI,1
Bolivia,2021,PSYC,2
Bolivia,2021,SOCI,1
Bosnia and Herzegovina,2021,BIOC,1
Bosnia and Herzegovina,2021,CHEM,2
Bosnia and Herzegovina,2021,MEDI,2
Bosnia and Herzegovina,2021,PSYC,1
Botswana,2021,BIOC,1
Botswana,2021,CHEM,2
Botswana,2021,MEDI,3
Brazil,2021,AGRI,2
Brazil,2021,BIOC,9
Brazil,2021,CENG,1
Brazil,2021,CHEM,5
Brazil,2021,COMP,1
Brazil,2021,EART,1
Brazil,2021,ENER,1
Brazil,2021,ENGI,17
Brazil,2021,IMMU,1
Brazil,2021,MATH,1
Brazil,2021,MEDI,37
Brazil,2021,MULT,2
Brazil,2021,NEUR,4
Brazil,2021,NURS,1
Brazil,2021,PHAR,1
Brazil,2021,PHYS,63
Brazil,2021,PSYC,10
Brazil,2021,SOCI,7
Brunei Darussalam,2021,MEDI,2
Bulgaria,2021,BIOC,10
Bulgaria,2021,CENG,1
Bulgaria,2021,ENGI,14
Bulgaria,2021,MEDI,14
Bulgaria,2021,NEUR,5
Bulgaria,2021,PHAR,7
Bulgaria,2021,PHYS,58
Bulgaria,2021,PSYC,11
Burkina Faso,2021,MEDI,1
Cambodia,2021,AGRI,2
Cambodia,2021,CENG,1
Cambodia,2021,COMP,1
Cambodia,2021,EART,1
Cambodia,2021,ENER,1
Cambodia,2021,MEDI,4
Cambodia,2021,MULT,2
Cambodia,2021,PHAR,1
Cambodia,2021,SOCI,1
Cameroon,2021,MEDI,2
Canada,2021,AGRI,4
Canada,2021,BIOC,7
Canada,2021,CENG,3
Canada,2021,CHEM,6
Canada,2021,EART,3
Canada,2021,ENER,2
Canada,2021,ENGI,1
Canada,2021,ENVI,3
Canada,2021,IMMU,2
Canada,2021,MATE,1
Canada,2021,MEDI,46
Canada,2021,MULT,3
Canada,2021,NEUR,6
Canada,2021,NURS,2
Canada,2021,PHAR,2
Canada,2021,PHYS,3
Canada,2021,PSYC,5
Canada,2021,SOCI,2
Chile,2021,AGRI,2
Chile,2021,BIOC,3
Chile,2021,CENG,1
Chile,2021,CHEM,2
Chile,2021,ENGI,2
Chile,2021,ENVI,5
Chile,2021,MEDI,16
Chile,2021,NEUR,1
Chile,2021,PHYS,8
Chile,2021,PSYC,5
China,2021,AGRI,12
China,2021,ARTS,1
China,2021,BIOC,20
China,2021,BUSI,3
China,2021,CENG,21
China,2021,CHEM,18
China,2021,COMP,2
China,2021,EART,3
China,2021,ECON,1
China,2021,ENER,13
China,2021,ENGI,23
China,2021,ENVI,16
China,2021,IMMU,5
China,2021,MATE,19
China,2021,MATH,1
China,2021,MEDI,59
China,2021,MULT,8
China,2021,NEUR,1
China,2021,NURS,5
China,2021,PHAR,1
China,2021,PHYS,80
China,2021,PSYC,8
China,2021,SOCI,5
Colombia,2021,BIOC,2
Colombia,2021,CHEM,2
Colombia,2021,EART,3
Colombia,2021,ENER,1
Colombia,2021,ENGI,14
Colombia,2021,ENVI,2
Colombia,2021,MEDI,5
Colombia,2021,PHYS,58
Colombia,2021,PSYC,5
Costa Rica,2021,EART,1
Costa Rica,2021,IMMU,1
Costa Rica,2021,PSYC,1
Cote d'Ivoire,2021,CHEM,2
Cote d'Ivoire,2021,IMMU,1
Croatia,2021,BIOC,1
Croatia,2021,ENGI,14
Croatia,2021,MEDI,3
Croatia,2021,NEUR,1
Croatia,2021,PHYS,58
Croatia,2021,PSYC,4
Cyprus,2021,BIOC,1
Cyprus,2021,ENGI,14
Cyprus,2021,PHYS,58
Cyprus,2021,PSYC,2
Czech Republic,2021,AGRI,3
Czech Republic,2021,BIOC,3
Czech Republic,2021,CHEM,2
Czech Republic,2021,EART,1
Czech Republic,2021,ENGI,16
Czech Republic,2021,IMMU,1
Czech Republic,2021,MEDI,5
Czech Republic,2021,NEUR,1
Czech Republic,2021,PHYS,62
Czech Republic,2021,PSYC,4
Democratic Republic Congo,2021,IMMU,1
Democratic Republic Congo,2021,MEDI,1
Denmark,2021,BIOC,3
Denmark,2021,CENG,4
Denmark,2021,CHEM,1
Denmark,2021,ENVI,3
Denmark,2021,IMMU,1
Denmark,2021,MEDI,10
Denmark,2021,NEUR,1
Denmark,2021,PHYS,2
Denmark,2021,PSYC,6
Denmark,2021,SOCI,1
Ecuador,2021,CHEM,2
Ecuador,2021,EART,1
Ecuador,2021,ENGI,14
Ecuador,2021,MEDI,1
Ecuador,2021,NEUR,1
Ecuador,2021,PHYS,58
Ecuador,2021,PSYC,3
Ecuador,2021,SOCI,1
Egypt,2021,AGRI,5
Egypt,2021,BIOC,2
Egypt,2021,CHEM,1
Egypt,2021,DENT,1
Egypt,2021,ENGI,16
Egypt,2021,ENVI,2
Egypt,2021,IMMU,1
Egypt,2021,MEDI,7
Egypt,2021,PHAR,1
Egypt,2021,PHYS,58
Estonia,2021,BIOC,1
Estonia,2021,CHEM,2
Estonia,2021,ENGI,14
Estonia,2021,PHYS,58
Estonia,2021,PSYC,2
Ethiopia,2021,MEDI,1
Fiji,2021,MATH,1
Finland,2021,AGRI,2
Finland,2021,BIOC,2
Finland,2021,CHEM,2
Finland,2021,EART,1
Finland,2021,ENGI,16
Finland,2021,ENVI,3
Finland,2021,MEDI,1
Finland,2021,NEUR,1
Finland,2021,PHYS,63
Finland,2021,PSYC,3
Finland,2021,SOCI,1
France,2021,AGRI,7
France,2021,BIOC,7
France,2021,BUSI,1
France,2021,CENG,3
France,2021,CHEM,3
France,2021,COMP,1
France,2021,DENT,1
France,2021,EART,5
France,2021,ECON,2
France,2021,ENER,1
France,2021,ENGI,18
France,2021,ENVI,3
France,2021,IMMU,1
France,2021,MATE,2
France,2021,MATH,2
France,2021,MEDI,37
France,2021,MULT,5
France,2021,PHAR,1
France,2021,PHYS,67
France,2021,PSYC,6
France,2021,SOCI,1
France,2021,VETE,1
Gambia,2021,IMMU,1
Gambia,2021,MEDI,1
Georgia,2021,BIOC,1
Georgia,2021,ENGI,14
Georgia,2021,MEDI,6
Georgia,2021,PHYS,56
Georgia,2021,PSYC,2
Germany,2021,AGRI,9
Germany,2021,ARTS,1
Germany,2021,BIOC,12
Germany,2021,CENG,2
Germany,2021,CHEM,7
Germany,2021,DENT,1
Germany,2021,EART,3
Germany,2021,ENER,1
Germany,2021,ENGI,16
Germany,2021,ENVI,5
Germany,2021,IMMU,1
Germany,2021,MATE,2
Germany,2021,MEDI,42
Germany,2021,MULT,7
Germany,2021,NEUR,5
Germany,2021,NURS,1
Germany,2021,PHAR,2
Germany,2021,PHYS,71
Germany,2021,PSYC,6
Germany,2021,SOCI,1
Ghana,2021,BIOC,1
Ghana,2021,CHEM,3
Ghana,2021,MATH,1
Ghana,2021,MEDI,3
Greece,2021,BIOC,4
Greece,2021,CHEM,2
Greece,2021,ENGI,15
Greece,2021,MEDI,5
Greece,2021,PHYS,58
Greece,2021,PSYC,4
Haiti,2021,MEDI,4
Honduras,2021,MEDI,1
Hong Kong,2021,AGRI,2
Hong Kong,2021,BIOC,4
Hong Kong,2021,COMP,1
Hong Kong,2021,DENT,2
Hong Kong,2021,ENER,1
Hong Kong,2021,ENVI,2
Hong Kong,2021,IMMU,2
Hong Kong,2021,MATH,1
Hong Kong,2021,MEDI,29
Hong Kong,2021,NURS,2
Hong Kong,2021,PHYS,2
Hong Kong,2021,PSYC,3
Hong Kong,2021,VETE,1
Hungary,2021,AGRI,1
Hungary,2021,BIOC,4
Hungary,2021,CHEM,3
Hungary,2021,EART,1
Hungary,2021,ENGI,14
Hungary,2021,MEDI,3
Hungary,2021,PHYS,58
Hungary,2021,PSYC,7
Iceland,2021,BIOC,2
Iceland,2021,CHEM,2
Iceland,2021,MEDI,1
Iceland,2021,PHAR,2
India,2021,AGRI,8
India,2021,ARTS,1
India,2021,BIOC,18
India,2021,CENG,24
India,2021,CHEM,14
India,2021,COMP,3
India,2021,DENT,1
India,2021,ENER,8
India,2021,ENGI,19
India,2021,ENVI,15
India,2021,IMMU,4
India,2021,MATE,6
India,2021,MATH,2
India,2021,MEDI,45
India,2021,MULT,9
India,2021,NEUR,2
India,2021,NURS,1
India,2021,PHAR,2
India,2021,PHYS,64
India,2021,PSYC,5
India,2021,SOCI,2
Indonesia,2021,AGRI,6
Indonesia,2021,BIOC,4
Indonesia,2021,CENG,2
Indonesia,2021,CHEM,7
Indonesia,2021,COMP,4
Indonesia,2021,DENT,1
Indonesia,2021,EART,2
Indonesia,2021,ENER,3
Indonesia,2021,ENGI,3
Indonesia,2021,ENVI,6
Indonesia,2021,HEAL,2
Indonesia,2021,IMMU,1
Indonesia,2021,MATE,2
Indonesia,2021,MATH,1
Indonesia,2021,MEDI,20
Indonesia,2021,MULT,7
Indonesia,2021,NEUR,2
Indonesia,2021,NURS,6
Indonesia,2021,PHAR,2
Indonesia,2021,PHYS,2
Indonesia,2021,PSYC,1
Indonesia,2021,SOCI,4
Indonesia,2021,VETE,2
Iran,2021,AGRI,1
Iran,2021,BIOC,1
Iran,2021,CHEM,3
Iran,2021,COMP,1
Iran,2021,ENGI,16
Iran,2021,ENVI,2
Iran,2021,MEDI,10
Iran,2021,MULT,4
Iran,2021,NEUR,1
Iran,2021,PHAR,1
Iran,2021,PHYS,59
Iran,2021,PSYC,3
Iran,2021,VETE,1
Iraq,2021,BIOC,5
Iraq,2021,CENG,1
Iraq,2021,ENER,1
Iraq,2021,MEDI,5
Iraq,2021,MULT,2
Iraq,2021,PHAR,1
Iraq,2021,PSYC,2
Ireland,2021,BIOC,1
Ireland,2021,CHEM,2
Ireland,2021,DENT,2
Ireland,2021,ENGI,14
Ireland,2021,ENVI,2
Ireland,2021,MEDI,2
Ireland,2021,PHYS,59
Ireland,2021,PSYC,1
Israel,2021,BIOC,1
Israel,2021,CHEM,2
Israel,2021,EART,1
Israel,2021,ENVI,1
Israel,2021,MATH,1
Israel,2021,MEDI,3
Israel,2021,MULT,1
Israel,2021,PHYS,1
Israel,2021,PSYC,7
Italy,2021,AGRI,3
Italy,2021,BIOC,8
Italy,2021,CHEM,3
Italy,2021,EART,1
Italy,2021,ENGI,18
Italy,2021,ENVI,1
Italy,2021,IMMU,1
Italy,2021,MEDI,34
Italy,2021,MULT,1
Italy,2021,NEUR,6
Italy,2021,NURS,1
Italy,2021,PHAR,2
Italy,2021,PHYS,68
Italy,2021,PSYC,5
Jamaica,2021,MEDI,3
Japan,2021,AGRI,19
Japan,2021,ARTS,2
Japan,2021,BIOC,17
Japan,2021,CENG,24
Japan,2021,CHEM,34
Japan,2021,COMP,14
Japan,2021,DECI,2
Japan,2021,DENT,3
Japan,2021,EART,5
Japan,2021,ENER,8
Japan,2021,ENGI,18
Japan,2021,ENVI,22
Japan,2021,IMMU,16
Japan,2021,MATE,22
Japan,2021,MATH,6
Japan,2021,MEDI,63
Japan,2021,MULT,25
Japan,2021,NEUR,3
