filename,dc_title,affiliation_country,srctype,eid,prism_coverDate,prism_aggregationType,subtypeDescription,subject_area_name,subject_area_code,subject_area_abbrev,publicationName,source_id,citedby_count,subtype,prism_doi,dc_identifier,dc_publisher
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,Hungary,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,India,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,Iran,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,Ireland,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,Italy,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,Latvia,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,Lithuania,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,Malaysia,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,Mexico,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,New Zealand,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,Pakistan,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,Poland,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,Portugal,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,Puerto Rico,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,Qatar,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,Russian Federation,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,Saudi Arabia,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,Serbia,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,South Korea,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,Spain,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,Sri Lanka,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,Switzerland,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,Taiwan,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,Thailand,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,Turkey,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,Ukraine,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,United Kingdom,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901484,Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,United States,j,2-s2.0-85067362960,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,17,ar,10.1007/JHEP05(2019)210,SCOPUS_ID:85067362960,Springer Verlagservice@springer.de
201901485,Industry 4.0: A solution towards technology challenges of sustainable business performance,Malaysia,j,2-s2.0-85067287969,2019-05-01T00:00:00.000Z,Journal,Article,Social Sciences (all),3300,SOCI,Social Sciences,21100810500,303,ar,10.3390/socsci8050154,SCOPUS_ID:85067287969,MDPI AGPostfachBaselCH-4005indexing@mdpi.com
201901485,Industry 4.0: A solution towards technology challenges of sustainable business performance,Poland,j,2-s2.0-85067287969,2019-05-01T00:00:00.000Z,Journal,Article,Social Sciences (all),3300,SOCI,Social Sciences,21100810500,303,ar,10.3390/socsci8050154,SCOPUS_ID:85067287969,MDPI AGPostfachBaselCH-4005indexing@mdpi.com
201901485,Industry 4.0: A solution towards technology challenges of sustainable business performance,South Africa,j,2-s2.0-85067287969,2019-05-01T00:00:00.000Z,Journal,Article,Social Sciences (all),3300,SOCI,Social Sciences,21100810500,303,ar,10.3390/socsci8050154,SCOPUS_ID:85067287969,MDPI AGPostfachBaselCH-4005indexing@mdpi.com
201901485,Industry 4.0: A solution towards technology challenges of sustainable business performance,Thailand,j,2-s2.0-85067287969,2019-05-01T00:00:00.000Z,Journal,Article,Social Sciences (all),3300,SOCI,Social Sciences,21100810500,303,ar,10.3390/socsci8050154,SCOPUS_ID:85067287969,MDPI AGPostfachBaselCH-4005indexing@mdpi.com
201901486,Expression of a stress-responsive gene cluster for mycosporine-2-glycine confers oxidative stress tolerance in Synechococcus elongatus PCC7942,Japan,j,2-s2.0-85067216416,2019-05-01T00:00:00.000Z,Journal,Article,Microbiology,2404,IMMU,FEMS Microbiology Letters,19706,5,ar,10.1093/femsle/fnz115,SCOPUS_ID:85067216416,Oxford University Press
201901486,Expression of a stress-responsive gene cluster for mycosporine-2-glycine confers oxidative stress tolerance in Synechococcus elongatus PCC7942,Thailand,j,2-s2.0-85067216416,2019-05-01T00:00:00.000Z,Journal,Article,Microbiology,2404,IMMU,FEMS Microbiology Letters,19706,5,ar,10.1093/femsle/fnz115,SCOPUS_ID:85067216416,Oxford University Press
201901487,"Patch metrics of roosting site selection by Lyle's flying fox (Pteropus lylei Andersen, 1908) in a human-dominated landscape in Thailand",Thailand,j,2-s2.0-85067133708,2019-05-01T00:00:00.000Z,Journal,Article,Forestry,1107,AGRI,Folia Oecologica,5300152610,4,ar,10.2478/foecol-2019-0009,SCOPUS_ID:85067133708,Sciendo
201901488,"Non-oral, aerobic, Gram-negative bacilli in the oral cavity of Thai HIV-positive patients on Highly-active anti-retrovirus therapy medication",Sweden,j,2-s2.0-85066828572,2019-05-01T00:00:00.000Z,Journal,Article,Medicine (all),2700,MEDI,Journal of investigative and clinical dentistry,21100205701,6,ar,10.1111/jicd.12387,SCOPUS_ID:85066828572,NLM (Medline)
201901488,"Non-oral, aerobic, Gram-negative bacilli in the oral cavity of Thai HIV-positive patients on Highly-active anti-retrovirus therapy medication",Thailand,j,2-s2.0-85066828572,2019-05-01T00:00:00.000Z,Journal,Article,Medicine (all),2700,MEDI,Journal of investigative and clinical dentistry,21100205701,6,ar,10.1111/jicd.12387,SCOPUS_ID:85066828572,NLM (Medline)
201901489,"Validation of a self-report adherence measurement tool among a multinational cohort of children living with HIV in Kenya, South Africa and Thailand",Australia,j,2-s2.0-85066808336,2019-05-01T00:00:00.000Z,Journal,Article,"Public Health, Environmental and Occupational Health",2739,MEDI,Journal of the International AIDS Society,19700175037,9,ar,10.1002/jia2.25304,SCOPUS_ID:85066808336,John Wiley and Sons Inc.cs-journals@wiley.com
201901489,"Validation of a self-report adherence measurement tool among a multinational cohort of children living with HIV in Kenya, South Africa and Thailand",Kenya,j,2-s2.0-85066808336,2019-05-01T00:00:00.000Z,Journal,Article,"Public Health, Environmental and Occupational Health",2739,MEDI,Journal of the International AIDS Society,19700175037,9,ar,10.1002/jia2.25304,SCOPUS_ID:85066808336,John Wiley and Sons Inc.cs-journals@wiley.com
201901489,"Validation of a self-report adherence measurement tool among a multinational cohort of children living with HIV in Kenya, South Africa and Thailand",South Africa,j,2-s2.0-85066808336,2019-05-01T00:00:00.000Z,Journal,Article,"Public Health, Environmental and Occupational Health",2739,MEDI,Journal of the International AIDS Society,19700175037,9,ar,10.1002/jia2.25304,SCOPUS_ID:85066808336,John Wiley and Sons Inc.cs-journals@wiley.com
201901489,"Validation of a self-report adherence measurement tool among a multinational cohort of children living with HIV in Kenya, South Africa and Thailand",Thailand,j,2-s2.0-85066808336,2019-05-01T00:00:00.000Z,Journal,Article,"Public Health, Environmental and Occupational Health",2739,MEDI,Journal of the International AIDS Society,19700175037,9,ar,10.1002/jia2.25304,SCOPUS_ID:85066808336,John Wiley and Sons Inc.cs-journals@wiley.com
201901489,"Validation of a self-report adherence measurement tool among a multinational cohort of children living with HIV in Kenya, South Africa and Thailand",United States,j,2-s2.0-85066808336,2019-05-01T00:00:00.000Z,Journal,Article,"Public Health, Environmental and Occupational Health",2739,MEDI,Journal of the International AIDS Society,19700175037,9,ar,10.1002/jia2.25304,SCOPUS_ID:85066808336,John Wiley and Sons Inc.cs-journals@wiley.com
201901490,Unintentional pediatric trauma in the emergency department,Nigeria,j,2-s2.0-85066787162,2019-05-01T00:00:00.000Z,Journal,Letter,Medicine (all),2700,MEDI,Journal of Medical Sciences (Taiwan),130011,0,le,10.4103/jmedsci.jmedsci_167_18,SCOPUS_ID:85066787162,"Wolters Kluwer Medknow PublicationsB9, Kanara Business Centre, off Link Road, Ghatkopar (E)Mumbai400 075"
201901490,Unintentional pediatric trauma in the emergency department,Thailand,j,2-s2.0-85066787162,2019-05-01T00:00:00.000Z,Journal,Letter,Medicine (all),2700,MEDI,Journal of Medical Sciences (Taiwan),130011,0,le,10.4103/jmedsci.jmedsci_167_18,SCOPUS_ID:85066787162,"Wolters Kluwer Medknow PublicationsB9, Kanara Business Centre, off Link Road, Ghatkopar (E)Mumbai400 075"
201901491,Tensor network analysis of critical coupling in two dimensional ϕ 4 theory,Japan,j,2-s2.0-85066485305,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,34,ar,10.1007/JHEP05(2019)184,SCOPUS_ID:85066485305,Springer Verlagservice@springer.de
201901491,Tensor network analysis of critical coupling in two dimensional ϕ 4 theory,Thailand,j,2-s2.0-85066485305,2019-05-01T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Journal of High Energy Physics,28520,34,ar,10.1007/JHEP05(2019)184,SCOPUS_ID:85066485305,Springer Verlagservice@springer.de
201901492,Modelling population dynamics and seasonal movement to assess and predict the burden of melioidosis,Laos,j,2-s2.0-85066457588,2019-05-01T00:00:00.000Z,Journal,Article,"Public Health, Environmental and Occupational Health",2739,MEDI,PLoS Neglected Tropical Diseases,11900154404,4,ar,10.1371/journal.pntd.0007380,SCOPUS_ID:85066457588,Public Library of Scienceplos@plos.org
201901492,Modelling population dynamics and seasonal movement to assess and predict the burden of melioidosis,Thailand,j,2-s2.0-85066457588,2019-05-01T00:00:00.000Z,Journal,Article,"Public Health, Environmental and Occupational Health",2739,MEDI,PLoS Neglected Tropical Diseases,11900154404,4,ar,10.1371/journal.pntd.0007380,SCOPUS_ID:85066457588,Public Library of Scienceplos@plos.org
201901492,Modelling population dynamics and seasonal movement to assess and predict the burden of melioidosis,United Kingdom,j,2-s2.0-85066457588,2019-05-01T00:00:00.000Z,Journal,Article,"Public Health, Environmental and Occupational Health",2739,MEDI,PLoS Neglected Tropical Diseases,11900154404,4,ar,10.1371/journal.pntd.0007380,SCOPUS_ID:85066457588,Public Library of Scienceplos@plos.org
201901493,"Prototheca paracutis sp. nov., a novel oleaginous achlorophyllous microalga isolated from a mangrove forest",Japan,j,2-s2.0-85066437950,2019-05-01T00:00:00.000Z,Journal,Article,"Ecology, Evolution, Behavior and Systematics",1105,AGRI,Mycoscience,19860,8,ar,10.1016/j.myc.2019.02.003,SCOPUS_ID:85066437950,Elsevier B.V.
201901493,"Prototheca paracutis sp. nov., a novel oleaginous achlorophyllous microalga isolated from a mangrove forest",Thailand,j,2-s2.0-85066437950,2019-05-01T00:00:00.000Z,Journal,Article,"Ecology, Evolution, Behavior and Systematics",1105,AGRI,Mycoscience,19860,8,ar,10.1016/j.myc.2019.02.003,SCOPUS_ID:85066437950,Elsevier B.V.
201901494,Determinants of giving birth in a health facility; analysis of three Pakistan demographic health surveys,Pakistan,j,2-s2.0-85066394719,2019-05-01T00:00:00.000Z,Journal,Article,Medicine (all),2700,MEDI,JPMA. The Journal of the Pakistan Medical Association,16479,2,ar,,SCOPUS_ID:85066394719,NLM (Medline)
201901494,Determinants of giving birth in a health facility; analysis of three Pakistan demographic health surveys,Thailand,j,2-s2.0-85066394719,2019-05-01T00:00:00.000Z,Journal,Article,Medicine (all),2700,MEDI,JPMA. The Journal of the Pakistan Medical Association,16479,2,ar,,SCOPUS_ID:85066394719,NLM (Medline)
201901495,"Fuzzy AHP integrated with GIS analyses for drought risk assessment: A case study from Upper Phetchaburi River Basin, Thailand",Thailand,j,2-s2.0-85066305811,2019-05-01T00:00:00.000Z,Journal,Article,"Geography, Planning and Development",3305,SOCI,Water (Switzerland),21100255400,40,ar,10.3390/w11050939,SCOPUS_ID:85066305811,MDPI AGPostfachBaselCH-4005indexing@mdpi.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Armenia,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Austria,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Belarus,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Belgium,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Brazil,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Bulgaria,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",China,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Colombia,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Croatia,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Cyprus,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Czech Republic,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Ecuador,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Egypt,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Estonia,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Finland,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",France,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Georgia,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Germany,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Greece,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",Hungary,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
201901496,"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",India,j,2-s2.0-85066261684,2019-05-01T00:00:00.000Z,Journal,Article,Engineering (miscellaneous),2201,ENGI,European Physical Journal C,27545,15,ar,10.1140/epjc/s10052-019-6926-x,SCOPUS_ID:85066261684,Springer New York LLCbarbara.b.bertram@gsk.com
