Subject,Identifier,EID,Title,Publication Name,Publication Date,DOI,Cited By Count,Affiliation Country,Year
MATH,SCOPUS_ID:85149206407,2-s2.0-85149206407,Extinction and permanence of a general non-autonomous discrete-time sirs epidemic model,AIMS Mathematics,2023-01-01T00:00:00.000Z,10.3934/math.2023486,0,Thailand,2023
MATH,SCOPUS_ID:85151064358,2-s2.0-85151064358,"Executive Function and Intelligent Goal-Directed Behavior: Perspectives from Psychology, Neurology, and Computer Science",Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2023-01-01T00:00:00.000Z,10.1007/978-3-031-26236-4_27,0,Ecuador,2023
MATH,SCOPUS_ID:85151064358,2-s2.0-85151064358,"Executive Function and Intelligent Goal-Directed Behavior: Perspectives from Psychology, Neurology, and Computer Science",Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2023-01-01T00:00:00.000Z,10.1007/978-3-031-26236-4_27,0,Kazakhstan,2023
MATH,SCOPUS_ID:85151064358,2-s2.0-85151064358,"Executive Function and Intelligent Goal-Directed Behavior: Perspectives from Psychology, Neurology, and Computer Science",Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2023-01-01T00:00:00.000Z,10.1007/978-3-031-26236-4_27,0,Thailand,2023
MATH,SCOPUS_ID:85152080720,2-s2.0-85152080720,Characterizations of modules definable in o-minimal structures,AIMS Mathematics,2023-01-01T00:00:00.000Z,10.3934/math.2023660,0,Thailand,2023
MATH,SCOPUS_ID:85152376087,2-s2.0-85152376087,The local limit theorem for general weighted sums of Bernoulli random variables,Communications in Statistics - Theory and Methods,2023-01-01T00:00:00.000Z,10.1080/03610926.2023.2198623,0,Thailand,2023
MATH,SCOPUS_ID:85156272728,2-s2.0-85156272728,Three approaches to chiral form interactions,Differential Geometry and its Application,2023-08-01T00:00:00.000Z,10.1016/j.difgeo.2023.102016,2,Belgium,2023
MATH,SCOPUS_ID:85156272728,2-s2.0-85156272728,Three approaches to chiral form interactions,Differential Geometry and its Application,2023-08-01T00:00:00.000Z,10.1016/j.difgeo.2023.102016,2,Thailand,2023
MATH,SCOPUS_ID:85156272728,2-s2.0-85156272728,Three approaches to chiral form interactions,Differential Geometry and its Application,2023-08-01T00:00:00.000Z,10.1016/j.difgeo.2023.102016,2,United Kingdom,2023
MATH,SCOPUS_ID:85158106974,2-s2.0-85158106974,Stability and bifurcation analysis of delayed tri-trophic food chain model in poisoned environment with fear effect and additional food,Mathematical Methods in the Applied Sciences,2023-01-01T00:00:00.000Z,10.1002/mma.9330,0,South Korea,2023
MATH,SCOPUS_ID:85158106974,2-s2.0-85158106974,Stability and bifurcation analysis of delayed tri-trophic food chain model in poisoned environment with fear effect and additional food,Mathematical Methods in the Applied Sciences,2023-01-01T00:00:00.000Z,10.1002/mma.9330,0,Thailand,2023
MATH,SCOPUS_ID:85160356049,2-s2.0-85160356049,Polynomials taking integer values on primes in a function field,Turkish Journal of Mathematics,2023-01-01T00:00:00.000Z,10.55730/1300-0098.3413,0,Thailand,2023
MATH,SCOPUS_ID:85160508326,2-s2.0-85160508326,Poisson approximation for the expectation of call function with application in collateralized debt obligation,Communications in Statistics - Theory and Methods,2023-01-01T00:00:00.000Z,10.1080/03610926.2023.2215359,0,Thailand,2023
MATH,SCOPUS_ID:85162002169,2-s2.0-85162002169,Local limit theorems for collective risk models,Statistics and Probability Letters,2023-10-01T00:00:00.000Z,10.1016/j.spl.2023.109867,0,Thailand,2023
MATH,SCOPUS_ID:85162801064,2-s2.0-85162801064,Regularity of some invariant transformation semigroups,Asian-European Journal of Mathematics,2023-01-01T00:00:00.000Z,10.1142/S1793557123501620,0,Thailand,2023
MATH,SCOPUS_ID:85162932095,2-s2.0-85162932095,Isogeometric gradient-free proportional topology optimization (IGA-PTO) for compliance problem,International Journal for Numerical Methods in Engineering,2023-10-15T00:00:00.000Z,10.1002/nme.7315,0,Thailand,2023
MATH,SCOPUS_ID:85162932095,2-s2.0-85162932095,Isogeometric gradient-free proportional topology optimization (IGA-PTO) for compliance problem,International Journal for Numerical Methods in Engineering,2023-10-15T00:00:00.000Z,10.1002/nme.7315,0,Viet Nam,2023
MATH,SCOPUS_ID:85163036156,2-s2.0-85163036156,"Existence and stability results for impulsive (k, ψ)-Hilfer fractional double integro-differential equation with mixed nonlocal conditions",AIMS Mathematics,2023-01-01T00:00:00.000Z,10.3934/math.20231042,0,Thailand,2023
MATH,SCOPUS_ID:85164672249,2-s2.0-85164672249,A formal model for blockchain-based consent management in data sharing,Journal of Logical and Algebraic Methods in Programming,2023-08-01T00:00:00.000Z,10.1016/j.jlamp.2023.100886,1,Thailand,2023
MATH,SCOPUS_ID:85165175543,2-s2.0-85165175543,Fuzzy logic based medical diagnostic system for hepatitis B using machine learning,Soft Computing,2023-01-01T00:00:00.000Z,10.1007/s00500-023-08894-3,0,India,2023
MATH,SCOPUS_ID:85165175543,2-s2.0-85165175543,Fuzzy logic based medical diagnostic system for hepatitis B using machine learning,Soft Computing,2023-01-01T00:00:00.000Z,10.1007/s00500-023-08894-3,0,Lebanon,2023
MATH,SCOPUS_ID:85165175543,2-s2.0-85165175543,Fuzzy logic based medical diagnostic system for hepatitis B using machine learning,Soft Computing,2023-01-01T00:00:00.000Z,10.1007/s00500-023-08894-3,0,Saudi Arabia,2023
MATH,SCOPUS_ID:85165175543,2-s2.0-85165175543,Fuzzy logic based medical diagnostic system for hepatitis B using machine learning,Soft Computing,2023-01-01T00:00:00.000Z,10.1007/s00500-023-08894-3,0,Thailand,2023
MATH,SCOPUS_ID:85166529583,2-s2.0-85166529583,Sum of Values of the Ideal Class Zeta-Function over Nontrivial Zeros of the Riemann Zeta-Function,Bulletin of the Australian Mathematical Society,2023-01-01T00:00:00.000Z,10.1017/S0004972723000734,0,Germany,2023
MATH,SCOPUS_ID:85166529583,2-s2.0-85166529583,Sum of Values of the Ideal Class Zeta-Function over Nontrivial Zeros of the Riemann Zeta-Function,Bulletin of the Australian Mathematical Society,2023-01-01T00:00:00.000Z,10.1017/S0004972723000734,0,Thailand,2023
MATH,SCOPUS_ID:85166745181,2-s2.0-85166745181,The permutations with n non-fixed points and the subsets with n elements of a set,Mathematical Logic Quarterly,2023-08-01T00:00:00.000Z,10.1002/malq.202300005,0,Thailand,2023
MATH,SCOPUS_ID:85167705916,2-s2.0-85167705916,First-Principles Active-Site Model Design for High-Entropy-Alloy Catalyst Screening: The Impact of Host Element Selection on Catalytic Properties,Advanced Theory and Simulations,2023-01-01T00:00:00.000Z,10.1002/adts.202300327,0,Sweden,2023
MATH,SCOPUS_ID:85167705916,2-s2.0-85167705916,First-Principles Active-Site Model Design for High-Entropy-Alloy Catalyst Screening: The Impact of Host Element Selection on Catalytic Properties,Advanced Theory and Simulations,2023-01-01T00:00:00.000Z,10.1002/adts.202300327,0,Thailand,2023
MATH,SCOPUS_ID:85168155346,2-s2.0-85168155346,Identifying target customer needs for a Master's Degree Program in Industrial Engineering by conjoint analysis and Kano model,Model Assisted Statistics and Applications,2023-06-15T00:00:00.000Z,10.3233/MAS-221409,0,Thailand,2023
MATH,SCOPUS_ID:85168715759,2-s2.0-85168715759,Label-free tumor cells classification using deep learning and high-content imaging,Scientific Data,2023-12-01T00:00:00.000Z,10.1038/s41597-023-02482-8,0,Thailand,2023
MATH,SCOPUS_ID:85168715759,2-s2.0-85168715759,Label-free tumor cells classification using deep learning and high-content imaging,Scientific Data,2023-12-01T00:00:00.000Z,10.1038/s41597-023-02482-8,0,United States,2023
MATH,SCOPUS_ID:85169017973,2-s2.0-85169017973,Desirability of Imagined Futures: Human-Centered Design and Analysis,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2023-01-01T00:00:00.000Z,10.1007/978-3-031-35699-5_1,0,Australia,2023
MATH,SCOPUS_ID:85169017973,2-s2.0-85169017973,Desirability of Imagined Futures: Human-Centered Design and Analysis,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2023-01-01T00:00:00.000Z,10.1007/978-3-031-35699-5_1,0,Thailand,2023
MATH,SCOPUS_ID:85169680148,2-s2.0-85169680148,Fast Electromagnetic Field Pattern Calculation with Fourier Neural Operators,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2023-01-01T00:00:00.000Z,10.1007/978-3-031-36021-3_24,0,Sweden,2023
MATH,SCOPUS_ID:85169680148,2-s2.0-85169680148,Fast Electromagnetic Field Pattern Calculation with Fourier Neural Operators,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2023-01-01T00:00:00.000Z,10.1007/978-3-031-36021-3_24,0,Thailand,2023
MATH,SCOPUS_ID:85169824363,2-s2.0-85169824363,The Non-Existence of Convex Configuration for a Given Set of Vertex-Norm in Two-Dimensional Space,Carpathian Journal of Mathematics,2023-01-01T00:00:00.000Z,10.37193/CJM.2023.02.11,0,Thailand,2023
MEDI,SCOPUS_ID:85105550300,2-s2.0-85105550300,Electrocautery-enhanced Lumen-apposing Metal Stents in the Management of Symptomatic Pancreatic Fluid Collections: Results from the Multicenter Prospective Pivotal Trial,Journal of Clinical Gastroenterology,2023-02-23T00:00:00.000Z,10.1097/MCG.0000000000001545,3,Thailand,2023
MEDI,SCOPUS_ID:85105550300,2-s2.0-85105550300,Electrocautery-enhanced Lumen-apposing Metal Stents in the Management of Symptomatic Pancreatic Fluid Collections: Results from the Multicenter Prospective Pivotal Trial,Journal of Clinical Gastroenterology,2023-02-23T00:00:00.000Z,10.1097/MCG.0000000000001545,3,United States,2023
MEDI,SCOPUS_ID:85105781604,2-s2.0-85105781604,"Determination of specific autoantibodies in patients with systemic lupus erythematosus by Line immunoassay, ELISA and CLIF",Asian Pacific Journal of Allergy and Immunology,2023-03-01T00:00:00.000Z,10.12932/ap-301019-0681,3,Thailand,2023
MEDI,SCOPUS_ID:85110462261,2-s2.0-85110462261,A Phenotypical Male With a Uterus,Journal of Obstetrics and Gynaecology Canada,2023-09-01T00:00:00.000Z,10.1016/j.jogc.2021.01.010,0,Thailand,2023
MEDI,SCOPUS_ID:85116409292,2-s2.0-85116409292,PTEN regulates proliferation and osteogenesis of dental pulp cells and adipogenesis of human adipose‑derived stem cells,Oral Diseases,2023-03-01T00:00:00.000Z,10.1111/odi.14030,2,France,2023
MEDI,SCOPUS_ID:85116409292,2-s2.0-85116409292,PTEN regulates proliferation and osteogenesis of dental pulp cells and adipogenesis of human adipose‑derived stem cells,Oral Diseases,2023-03-01T00:00:00.000Z,10.1111/odi.14030,2,Thailand,2023
MEDI,SCOPUS_ID:85119492522,2-s2.0-85119492522,The efficacy of corticosteroid after facial nerve neurorrhaphy: a systematic review and meta-analysis of randomized controlled trial,Brazilian Journal of Otorhinolaryngology,2023-01-01T00:00:00.000Z,10.1016/j.bjorl.2021.09.005,0,Thailand,2023
MEDI,SCOPUS_ID:85119492522,2-s2.0-85119492522,The efficacy of corticosteroid after facial nerve neurorrhaphy: a systematic review and meta-analysis of randomized controlled trial,Brazilian Journal of Otorhinolaryngology,2023-01-01T00:00:00.000Z,10.1016/j.bjorl.2021.09.005,0,United Kingdom,2023
MEDI,SCOPUS_ID:85120807982,2-s2.0-85120807982,Serum and salivary cytokines in patients with oral lichen planus treated with Photobiomodulation,Oral Diseases,2023-04-01T00:00:00.000Z,10.1111/odi.14084,5,Brazil,2023
MEDI,SCOPUS_ID:85120807982,2-s2.0-85120807982,Serum and salivary cytokines in patients with oral lichen planus treated with Photobiomodulation,Oral Diseases,2023-04-01T00:00:00.000Z,10.1111/odi.14084,5,Thailand,2023
MEDI,SCOPUS_ID:85121747001,2-s2.0-85121747001,Subsidence of Interbody Cage Following Oblique Lateral Interbody Fusion: An Analysis and Potential Risk Factors,Global Spine Journal,2023-09-01T00:00:00.000Z,10.1177/21925682211067210,13,China,2023
MEDI,SCOPUS_ID:85121747001,2-s2.0-85121747001,Subsidence of Interbody Cage Following Oblique Lateral Interbody Fusion: An Analysis and Potential Risk Factors,Global Spine Journal,2023-09-01T00:00:00.000Z,10.1177/21925682211067210,13,South Korea,2023
MEDI,SCOPUS_ID:85121747001,2-s2.0-85121747001,Subsidence of Interbody Cage Following Oblique Lateral Interbody Fusion: An Analysis and Potential Risk Factors,Global Spine Journal,2023-09-01T00:00:00.000Z,10.1177/21925682211067210,13,Thailand,2023
MEDI,SCOPUS_ID:85123679255,2-s2.0-85123679255,"TMAO reductase, a biomarker for gut permeability defect induced inflammation, in mouse model of chronic kidney disease and dextran sulfate solution-induced mucositis",Asian Pacific Journal of Allergy and Immunology,2023-06-01T00:00:00.000Z,10.12932/ap-100321-1084,7,Thailand,2023
MEDI,SCOPUS_ID:85123686154,2-s2.0-85123686154,Systematic Review and Meta-analysis: The Role of Diet in the Development of Nonalcoholic Fatty Liver Disease,Clinical Gastroenterology and Hepatology,2023-06-01T00:00:00.000Z,10.1016/j.cgh.2021.11.026,10,Thailand,2023
MEDI,SCOPUS_ID:85123686154,2-s2.0-85123686154,Systematic Review and Meta-analysis: The Role of Diet in the Development of Nonalcoholic Fatty Liver Disease,Clinical Gastroenterology and Hepatology,2023-06-01T00:00:00.000Z,10.1016/j.cgh.2021.11.026,10,United Kingdom,2023
MEDI,SCOPUS_ID:85124564291,2-s2.0-85124564291,Prognostic factors and impact of CMV reactivation on acute myeloid leukemia patients after HLA-matched myeloablative allogeneic stem cell transplantation in a high CMV prevalence country,"Hematology, Transfusion and Cell Therapy",2023-07-01T00:00:00.000Z,10.1016/j.htct.2022.01.006,0,Thailand,2023
MEDI,SCOPUS_ID:85126134360,2-s2.0-85126134360,Ablation of apparently idiopathic ventricular arrhythmias from atypical epicardial sites of origin: Take a look outside,Journal of Interventional Cardiac Electrophysiology,2023-01-01T00:00:00.000Z,10.1007/s10840-022-01178-0,1,Thailand,2023
MEDI,SCOPUS_ID:85126134360,2-s2.0-85126134360,Ablation of apparently idiopathic ventricular arrhythmias from atypical epicardial sites of origin: Take a look outside,Journal of Interventional Cardiac Electrophysiology,2023-01-01T00:00:00.000Z,10.1007/s10840-022-01178-0,1,United States,2023
MEDI,SCOPUS_ID:85128112750,2-s2.0-85128112750,The effect of citrate in cardiovascular system and clot circuit in critically ill patients requiring continuous renal replacement therapy,Journal of Artificial Organs,2023-03-01T00:00:00.000Z,10.1007/s10047-022-01329-0,1,Thailand,2023
MEDI,SCOPUS_ID:85128496217,2-s2.0-85128496217,Investigation of field output factors using IAEA-AAPM TRS-483 code of practice recommendations and Monte Carlo simulation for 6 MV photon beams,Journal of Radiotherapy in Practice,2023-11-29T00:00:00.000Z,10.1017/S1460396921000662,1,Canada,2023
MEDI,SCOPUS_ID:85128496217,2-s2.0-85128496217,Investigation of field output factors using IAEA-AAPM TRS-483 code of practice recommendations and Monte Carlo simulation for 6 MV photon beams,Journal of Radiotherapy in Practice,2023-11-29T00:00:00.000Z,10.1017/S1460396921000662,1,Thailand,2023
MEDI,SCOPUS_ID:85130424771,2-s2.0-85130424771,An Extracorporeal Plasma Filtration Column with Specific Binding to Dengue Virions,Blood Purification,2023-01-01T00:00:00.000Z,10.1159/000524387,0,Thailand,2023
MEDI,SCOPUS_ID:85130967395,2-s2.0-85130967395,Intracameral Gnathostomiasis: A Case Report and Literature Review,Ocular Immunology and Inflammation,2023-01-01T00:00:00.000Z,10.1080/09273948.2022.2073239,1,Thailand,2023
MEDI,SCOPUS_ID:85130972525,2-s2.0-85130972525,Autogenous tooth bone graft material prepared chairside and its clinical applications: a systematic review,International Journal of Oral and Maxillofacial Surgery,2023-01-01T00:00:00.000Z,10.1016/j.ijom.2022.04.018,9,Sweden,2023
MEDI,SCOPUS_ID:85130972525,2-s2.0-85130972525,Autogenous tooth bone graft material prepared chairside and its clinical applications: a systematic review,International Journal of Oral and Maxillofacial Surgery,2023-01-01T00:00:00.000Z,10.1016/j.ijom.2022.04.018,9,Thailand,2023
MEDI,SCOPUS_ID:85131041973,2-s2.0-85131041973,The peritoneal dialysis catheter: Urine trouble,Peritoneal Dialysis International,2023-01-01T00:00:00.000Z,10.1177/08968608221101708,0,Canada,2023
MEDI,SCOPUS_ID:85131041973,2-s2.0-85131041973,The peritoneal dialysis catheter: Urine trouble,Peritoneal Dialysis International,2023-01-01T00:00:00.000Z,10.1177/08968608221101708,0,Thailand,2023
MEDI,SCOPUS_ID:85133588862,2-s2.0-85133588862,Internal rotation of the shoulder in the beach chair position may increase the risk of iatrogenic suprascapular nerve injury at the spinoglenoid notch during surgical treatment for shoulder instability,"Knee Surgery, Sports Traumatology, Arthroscopy",2023-01-01T00:00:00.000Z,10.1007/s00167-022-07041-z,0,Thailand,2023
MEDI,SCOPUS_ID:85133752819,2-s2.0-85133752819,BMI as a predictor of high fasting blood glucose among people living with HIV in the Asia-Pacific region,HIV Medicine,2023-02-01T00:00:00.000Z,10.1111/hiv.13351,0,Australia,2023
MEDI,SCOPUS_ID:85133752819,2-s2.0-85133752819,BMI as a predictor of high fasting blood glucose among people living with HIV in the Asia-Pacific region,HIV Medicine,2023-02-01T00:00:00.000Z,10.1111/hiv.13351,0,Cambodia,2023
MEDI,SCOPUS_ID:85133752819,2-s2.0-85133752819,BMI as a predictor of high fasting blood glucose among people living with HIV in the Asia-Pacific region,HIV Medicine,2023-02-01T00:00:00.000Z,10.1111/hiv.13351,0,China,2023
MEDI,SCOPUS_ID:85133752819,2-s2.0-85133752819,BMI as a predictor of high fasting blood glucose among people living with HIV in the Asia-Pacific region,HIV Medicine,2023-02-01T00:00:00.000Z,10.1111/hiv.13351,0,India,2023
MEDI,SCOPUS_ID:85133752819,2-s2.0-85133752819,BMI as a predictor of high fasting blood glucose among people living with HIV in the Asia-Pacific region,HIV Medicine,2023-02-01T00:00:00.000Z,10.1111/hiv.13351,0,Indonesia,2023
MEDI,SCOPUS_ID:85133752819,2-s2.0-85133752819,BMI as a predictor of high fasting blood glucose among people living with HIV in the Asia-Pacific region,HIV Medicine,2023-02-01T00:00:00.000Z,10.1111/hiv.13351,0,Japan,2023
MEDI,SCOPUS_ID:85133752819,2-s2.0-85133752819,BMI as a predictor of high fasting blood glucose among people living with HIV in the Asia-Pacific region,HIV Medicine,2023-02-01T00:00:00.000Z,10.1111/hiv.13351,0,Malaysia,2023
MEDI,SCOPUS_ID:85133752819,2-s2.0-85133752819,BMI as a predictor of high fasting blood glucose among people living with HIV in the Asia-Pacific region,HIV Medicine,2023-02-01T00:00:00.000Z,10.1111/hiv.13351,0,Philippines,2023
MEDI,SCOPUS_ID:85133752819,2-s2.0-85133752819,BMI as a predictor of high fasting blood glucose among people living with HIV in the Asia-Pacific region,HIV Medicine,2023-02-01T00:00:00.000Z,10.1111/hiv.13351,0,Singapore,2023
MEDI,SCOPUS_ID:85133752819,2-s2.0-85133752819,BMI as a predictor of high fasting blood glucose among people living with HIV in the Asia-Pacific region,HIV Medicine,2023-02-01T00:00:00.000Z,10.1111/hiv.13351,0,South Korea,2023
MEDI,SCOPUS_ID:85133752819,2-s2.0-85133752819,BMI as a predictor of high fasting blood glucose among people living with HIV in the Asia-Pacific region,HIV Medicine,2023-02-01T00:00:00.000Z,10.1111/hiv.13351,0,Taiwan,2023
MEDI,SCOPUS_ID:85133752819,2-s2.0-85133752819,BMI as a predictor of high fasting blood glucose among people living with HIV in the Asia-Pacific region,HIV Medicine,2023-02-01T00:00:00.000Z,10.1111/hiv.13351,0,Thailand,2023
MEDI,SCOPUS_ID:85133752819,2-s2.0-85133752819,BMI as a predictor of high fasting blood glucose among people living with HIV in the Asia-Pacific region,HIV Medicine,2023-02-01T00:00:00.000Z,10.1111/hiv.13351,0,United States,2023
MEDI,SCOPUS_ID:85133752819,2-s2.0-85133752819,BMI as a predictor of high fasting blood glucose among people living with HIV in the Asia-Pacific region,HIV Medicine,2023-02-01T00:00:00.000Z,10.1111/hiv.13351,0,Viet Nam,2023
MEDI,SCOPUS_ID:85135897604,2-s2.0-85135897604,"Comparison of the accuracy of implant position among freehand implant placement, static and dynamic computer-assisted implant surgery in fully edentulous patients: a non-randomized prospective study",International Journal of Oral and Maxillofacial Surgery,2023-02-01T00:00:00.000Z,10.1016/j.ijom.2022.05.009,7,Sweden,2023
MEDI,SCOPUS_ID:85135897604,2-s2.0-85135897604,"Comparison of the accuracy of implant position among freehand implant placement, static and dynamic computer-assisted implant surgery in fully edentulous patients: a non-randomized prospective study",International Journal of Oral and Maxillofacial Surgery,2023-02-01T00:00:00.000Z,10.1016/j.ijom.2022.05.009,7,Thailand,2023
MEDI,SCOPUS_ID:85136240517,2-s2.0-85136240517,"Efficacy and safety of switching to bictegravir, emtricitabine, and tenofovir alafenamide in virologically suppressed Asian adults living with HIV: A pooled analysis from three international phase III randomized trials",HIV Medicine,2023-03-01T00:00:00.000Z,10.1111/hiv.13386,0,Hong Kong,2023
MEDI,SCOPUS_ID:85136240517,2-s2.0-85136240517,"Efficacy and safety of switching to bictegravir, emtricitabine, and tenofovir alafenamide in virologically suppressed Asian adults living with HIV: A pooled analysis from three international phase III randomized trials",HIV Medicine,2023-03-01T00:00:00.000Z,10.1111/hiv.13386,0,Taiwan,2023
MEDI,SCOPUS_ID:85136240517,2-s2.0-85136240517,"Efficacy and safety of switching to bictegravir, emtricitabine, and tenofovir alafenamide in virologically suppressed Asian adults living with HIV: A pooled analysis from three international phase III randomized trials",HIV Medicine,2023-03-01T00:00:00.000Z,10.1111/hiv.13386,0,Thailand,2023
MEDI,SCOPUS_ID:85136240517,2-s2.0-85136240517,"Efficacy and safety of switching to bictegravir, emtricitabine, and tenofovir alafenamide in virologically suppressed Asian adults living with HIV: A pooled analysis from three international phase III randomized trials",HIV Medicine,2023-03-01T00:00:00.000Z,10.1111/hiv.13386,0,United States,2023
MEDI,SCOPUS_ID:85136546543,2-s2.0-85136546543,Transforaminal Versus Interlaminar Endoscopic Lumbar Discectomy for Lumbar Disc Herniation: A Systematic Review and Meta-Analysis,Global Spine Journal,2023-03-01T00:00:00.000Z,10.1177/21925682221120530,8,South Korea,2023
MEDI,SCOPUS_ID:85136546543,2-s2.0-85136546543,Transforaminal Versus Interlaminar Endoscopic Lumbar Discectomy for Lumbar Disc Herniation: A Systematic Review and Meta-Analysis,Global Spine Journal,2023-03-01T00:00:00.000Z,10.1177/21925682221120530,8,Thailand,2023
MEDI,SCOPUS_ID:85136565296,2-s2.0-85136565296,Longitudinal evaluation of corneal tomography after small incision lenticule extraction,Eye (Basingstoke),2023-02-01T00:00:00.000Z,10.1038/s41433-022-02209-w,0,Thailand,2023
MEDI,SCOPUS_ID:85137634304,2-s2.0-85137634304,"Comparison of long-term outcomes of colonic stenting as a \"bridge to surgery\" and emergency surgery in patients with left-sided malignant colonic obstruction",Annals of Coloproctology,2023-03-01T00:00:00.000Z,10.3393/ac.2021.00227.0032,1,Thailand,2023
MEDI,SCOPUS_ID:85137642074,2-s2.0-85137642074,Assessing effectiveness of endoscope-assisted medial orbital wall fracture repair vs. no surgery using benefit-risk metrics and literature review,"Journal of Stomatology, Oral and Maxillofacial Surgery",2023-02-01T00:00:00.000Z,10.1016/j.jormas.2022.08.010,1,France,2023
MEDI,SCOPUS_ID:85137642074,2-s2.0-85137642074,Assessing effectiveness of endoscope-assisted medial orbital wall fracture repair vs. no surgery using benefit-risk metrics and literature review,"Journal of Stomatology, Oral and Maxillofacial Surgery",2023-02-01T00:00:00.000Z,10.1016/j.jormas.2022.08.010,1,Germany,2023
MEDI,SCOPUS_ID:85137642074,2-s2.0-85137642074,Assessing effectiveness of endoscope-assisted medial orbital wall fracture repair vs. no surgery using benefit-risk metrics and literature review,"Journal of Stomatology, Oral and Maxillofacial Surgery",2023-02-01T00:00:00.000Z,10.1016/j.jormas.2022.08.010,1,Thailand,2023
MEDI,SCOPUS_ID:85138022843,2-s2.0-85138022843,A case of emphysematous cystitis complicated by unilateral hydronephrosis and septicemia: nephrology picture,Journal of Nephrology,2023-03-01T00:00:00.000Z,10.1007/s40620-022-01452-4,0,Thailand,2023
MEDI,SCOPUS_ID:85138056518,2-s2.0-85138056518,Association of single and serial measures of serum phosphorus with adverse outcomes in patients on peritoneal dialysis: results from the international PDOPPS,Nephrology Dialysis Transplantation,2023-01-01T00:00:00.000Z,10.1093/ndt/gfac249,5,Australia,2023
MEDI,SCOPUS_ID:85138056518,2-s2.0-85138056518,Association of single and serial measures of serum phosphorus with adverse outcomes in patients on peritoneal dialysis: results from the international PDOPPS,Nephrology Dialysis Transplantation,2023-01-01T00:00:00.000Z,10.1093/ndt/gfac249,5,Canada,2023
MEDI,SCOPUS_ID:85138056518,2-s2.0-85138056518,Association of single and serial measures of serum phosphorus with adverse outcomes in patients on peritoneal dialysis: results from the international PDOPPS,Nephrology Dialysis Transplantation,2023-01-01T00:00:00.000Z,10.1093/ndt/gfac249,5,Japan,2023
MEDI,SCOPUS_ID:85138056518,2-s2.0-85138056518,Association of single and serial measures of serum phosphorus with adverse outcomes in patients on peritoneal dialysis: results from the international PDOPPS,Nephrology Dialysis Transplantation,2023-01-01T00:00:00.000Z,10.1093/ndt/gfac249,5,Thailand,2023
MEDI,SCOPUS_ID:85138056518,2-s2.0-85138056518,Association of single and serial measures of serum phosphorus with adverse outcomes in patients on peritoneal dialysis: results from the international PDOPPS,Nephrology Dialysis Transplantation,2023-01-01T00:00:00.000Z,10.1093/ndt/gfac249,5,United Kingdom,2023
MEDI,SCOPUS_ID:85138056518,2-s2.0-85138056518,Association of single and serial measures of serum phosphorus with adverse outcomes in patients on peritoneal dialysis: results from the international PDOPPS,Nephrology Dialysis Transplantation,2023-01-01T00:00:00.000Z,10.1093/ndt/gfac249,5,United States,2023
MEDI,SCOPUS_ID:85138742175,2-s2.0-85138742175,Nucleoside-modified mRNA vaccines yield robust blocking antibody responses against major house dust mite allergens,Allergy: European Journal of Allergy and Clinical Immunology,2023-01-01T00:00:00.000Z,10.1111/all.15527,0,Canada,2023
MEDI,SCOPUS_ID:85138742175,2-s2.0-85138742175,Nucleoside-modified mRNA vaccines yield robust blocking antibody responses against major house dust mite allergens,Allergy: European Journal of Allergy and Clinical Immunology,2023-01-01T00:00:00.000Z,10.1111/all.15527,0,Thailand,2023
MEDI,SCOPUS_ID:85138742175,2-s2.0-85138742175,Nucleoside-modified mRNA vaccines yield robust blocking antibody responses against major house dust mite allergens,Allergy: European Journal of Allergy and Clinical Immunology,2023-01-01T00:00:00.000Z,10.1111/all.15527,0,United States,2023
MEDI,SCOPUS_ID:85138749446,2-s2.0-85138749446,Is orbital wall fracture associated with SARS-CoV-2 ocular surface contamination in asymptomatic COVID-19 patients?,International Ophthalmology,2023-04-01T00:00:00.000Z,10.1007/s10792-022-02535-8,0,France,2023
MEDI,SCOPUS_ID:85138749446,2-s2.0-85138749446,Is orbital wall fracture associated with SARS-CoV-2 ocular surface contamination in asymptomatic COVID-19 patients?,International Ophthalmology,2023-04-01T00:00:00.000Z,10.1007/s10792-022-02535-8,0,Germany,2023
MEDI,SCOPUS_ID:85138749446,2-s2.0-85138749446,Is orbital wall fracture associated with SARS-CoV-2 ocular surface contamination in asymptomatic COVID-19 patients?,International Ophthalmology,2023-04-01T00:00:00.000Z,10.1007/s10792-022-02535-8,0,Thailand,2023
MEDI,SCOPUS_ID:85138755350,2-s2.0-85138755350,APASL-ACLF Research Consortium–Artificial Intelligence (AARC-AI) model precisely predicts outcomes in acute-on-chronic liver failure patients,Liver International,2023-02-01T00:00:00.000Z,10.1111/liv.15361,2,Armenia,2023
