Subject,Identifier,EID,Title,Publication Name,Publication Date,DOI,Cited By Count,Affiliation Country,Year
MEDI,SCOPUS_ID:85137345984,2-s2.0-85137345984,Management of Helicobacter pylori infection: the Maastricht VI/Florence consensus report,Gut,2022-09-01T00:00:00.000Z,10.1136/gutjnl-2022-327745,190,Latvia,2022
MEDI,SCOPUS_ID:85137345984,2-s2.0-85137345984,Management of Helicobacter pylori infection: the Maastricht VI/Florence consensus report,Gut,2022-09-01T00:00:00.000Z,10.1136/gutjnl-2022-327745,190,Lithuania,2022
MEDI,SCOPUS_ID:85137345984,2-s2.0-85137345984,Management of Helicobacter pylori infection: the Maastricht VI/Florence consensus report,Gut,2022-09-01T00:00:00.000Z,10.1136/gutjnl-2022-327745,190,Malaysia,2022
MEDI,SCOPUS_ID:85137345984,2-s2.0-85137345984,Management of Helicobacter pylori infection: the Maastricht VI/Florence consensus report,Gut,2022-09-01T00:00:00.000Z,10.1136/gutjnl-2022-327745,190,Netherlands,2022
MEDI,SCOPUS_ID:85137345984,2-s2.0-85137345984,Management of Helicobacter pylori infection: the Maastricht VI/Florence consensus report,Gut,2022-09-01T00:00:00.000Z,10.1136/gutjnl-2022-327745,190,Nigeria,2022
MEDI,SCOPUS_ID:85137345984,2-s2.0-85137345984,Management of Helicobacter pylori infection: the Maastricht VI/Florence consensus report,Gut,2022-09-01T00:00:00.000Z,10.1136/gutjnl-2022-327745,190,Portugal,2022
MEDI,SCOPUS_ID:85137345984,2-s2.0-85137345984,Management of Helicobacter pylori infection: the Maastricht VI/Florence consensus report,Gut,2022-09-01T00:00:00.000Z,10.1136/gutjnl-2022-327745,190,Serbia,2022
MEDI,SCOPUS_ID:85137345984,2-s2.0-85137345984,Management of Helicobacter pylori infection: the Maastricht VI/Florence consensus report,Gut,2022-09-01T00:00:00.000Z,10.1136/gutjnl-2022-327745,190,Slovenia,2022
MEDI,SCOPUS_ID:85137345984,2-s2.0-85137345984,Management of Helicobacter pylori infection: the Maastricht VI/Florence consensus report,Gut,2022-09-01T00:00:00.000Z,10.1136/gutjnl-2022-327745,190,Spain,2022
MEDI,SCOPUS_ID:85137345984,2-s2.0-85137345984,Management of Helicobacter pylori infection: the Maastricht VI/Florence consensus report,Gut,2022-09-01T00:00:00.000Z,10.1136/gutjnl-2022-327745,190,Sweden,2022
MEDI,SCOPUS_ID:85137345984,2-s2.0-85137345984,Management of Helicobacter pylori infection: the Maastricht VI/Florence consensus report,Gut,2022-09-01T00:00:00.000Z,10.1136/gutjnl-2022-327745,190,Taiwan,2022
MEDI,SCOPUS_ID:85137345984,2-s2.0-85137345984,Management of Helicobacter pylori infection: the Maastricht VI/Florence consensus report,Gut,2022-09-01T00:00:00.000Z,10.1136/gutjnl-2022-327745,190,Thailand,2022
MEDI,SCOPUS_ID:85137345984,2-s2.0-85137345984,Management of Helicobacter pylori infection: the Maastricht VI/Florence consensus report,Gut,2022-09-01T00:00:00.000Z,10.1136/gutjnl-2022-327745,190,United Kingdom,2022
MEDI,SCOPUS_ID:85137345984,2-s2.0-85137345984,Management of Helicobacter pylori infection: the Maastricht VI/Florence consensus report,Gut,2022-09-01T00:00:00.000Z,10.1136/gutjnl-2022-327745,190,United States,2022
MEDI,SCOPUS_ID:85137378288,2-s2.0-85137378288,Efficacy of Selective Laser Trabeculoplasty in Primary Angle-closure Glaucoma after Peripheral Iridotomy,Journal of Current Glaucoma Practice,2022-05-01T00:00:00.000Z,10.5005/jp-journals-10078-1377,0,Thailand,2022
MEDI,SCOPUS_ID:85137385802,2-s2.0-85137385802,"Final results of the global and Asia cohorts of KAMILLA, a phase IIIB safety trial of trastuzumab emtansine in patients with HER2-positive advanced breast cancer",ESMO Open,2022-10-01T00:00:00.000Z,10.1016/j.esmoop.2022.100561,3,Brazil,2022
MEDI,SCOPUS_ID:85137385802,2-s2.0-85137385802,"Final results of the global and Asia cohorts of KAMILLA, a phase IIIB safety trial of trastuzumab emtansine in patients with HER2-positive advanced breast cancer",ESMO Open,2022-10-01T00:00:00.000Z,10.1016/j.esmoop.2022.100561,3,China,2022
MEDI,SCOPUS_ID:85137385802,2-s2.0-85137385802,"Final results of the global and Asia cohorts of KAMILLA, a phase IIIB safety trial of trastuzumab emtansine in patients with HER2-positive advanced breast cancer",ESMO Open,2022-10-01T00:00:00.000Z,10.1016/j.esmoop.2022.100561,3,France,2022
MEDI,SCOPUS_ID:85137385802,2-s2.0-85137385802,"Final results of the global and Asia cohorts of KAMILLA, a phase IIIB safety trial of trastuzumab emtansine in patients with HER2-positive advanced breast cancer",ESMO Open,2022-10-01T00:00:00.000Z,10.1016/j.esmoop.2022.100561,3,Germany,2022
MEDI,SCOPUS_ID:85137385802,2-s2.0-85137385802,"Final results of the global and Asia cohorts of KAMILLA, a phase IIIB safety trial of trastuzumab emtansine in patients with HER2-positive advanced breast cancer",ESMO Open,2022-10-01T00:00:00.000Z,10.1016/j.esmoop.2022.100561,3,Indonesia,2022
MEDI,SCOPUS_ID:85137385802,2-s2.0-85137385802,"Final results of the global and Asia cohorts of KAMILLA, a phase IIIB safety trial of trastuzumab emtansine in patients with HER2-positive advanced breast cancer",ESMO Open,2022-10-01T00:00:00.000Z,10.1016/j.esmoop.2022.100561,3,Italy,2022
MEDI,SCOPUS_ID:85137385802,2-s2.0-85137385802,"Final results of the global and Asia cohorts of KAMILLA, a phase IIIB safety trial of trastuzumab emtansine in patients with HER2-positive advanced breast cancer",ESMO Open,2022-10-01T00:00:00.000Z,10.1016/j.esmoop.2022.100561,3,Spain,2022
MEDI,SCOPUS_ID:85137385802,2-s2.0-85137385802,"Final results of the global and Asia cohorts of KAMILLA, a phase IIIB safety trial of trastuzumab emtansine in patients with HER2-positive advanced breast cancer",ESMO Open,2022-10-01T00:00:00.000Z,10.1016/j.esmoop.2022.100561,3,Switzerland,2022
MEDI,SCOPUS_ID:85137385802,2-s2.0-85137385802,"Final results of the global and Asia cohorts of KAMILLA, a phase IIIB safety trial of trastuzumab emtansine in patients with HER2-positive advanced breast cancer",ESMO Open,2022-10-01T00:00:00.000Z,10.1016/j.esmoop.2022.100561,3,Thailand,2022
MEDI,SCOPUS_ID:85137385802,2-s2.0-85137385802,"Final results of the global and Asia cohorts of KAMILLA, a phase IIIB safety trial of trastuzumab emtansine in patients with HER2-positive advanced breast cancer",ESMO Open,2022-10-01T00:00:00.000Z,10.1016/j.esmoop.2022.100561,3,United Kingdom,2022
MEDI,SCOPUS_ID:85137422103,2-s2.0-85137422103,Fatal haemolytic transfusion reaction due to anti-Ena and identification of a novel GYPA c.295delG variant in a Thai family,Vox Sanguinis,2022-11-01T00:00:00.000Z,10.1111/vox.13358,1,Australia,2022
MEDI,SCOPUS_ID:85137422103,2-s2.0-85137422103,Fatal haemolytic transfusion reaction due to anti-Ena and identification of a novel GYPA c.295delG variant in a Thai family,Vox Sanguinis,2022-11-01T00:00:00.000Z,10.1111/vox.13358,1,Thailand,2022
MEDI,SCOPUS_ID:85137440663,2-s2.0-85137440663,Hemolytic disease of the fetus and newborn caused by anti-sD antibody in a GP.Mur/Mur Thai mother and review of the prevalence of sD in Thai blood donors,Transfusion,2022-10-01T00:00:00.000Z,10.1111/trf.17086,1,Australia,2022
MEDI,SCOPUS_ID:85137440663,2-s2.0-85137440663,Hemolytic disease of the fetus and newborn caused by anti-sD antibody in a GP.Mur/Mur Thai mother and review of the prevalence of sD in Thai blood donors,Transfusion,2022-10-01T00:00:00.000Z,10.1111/trf.17086,1,Thailand,2022
MEDI,SCOPUS_ID:85137523943,2-s2.0-85137523943,Redox regulation of the immune response,Cellular and Molecular Immunology,2022-10-01T00:00:00.000Z,10.1038/s41423-022-00902-0,44,Australia,2022
MEDI,SCOPUS_ID:85137523943,2-s2.0-85137523943,Redox regulation of the immune response,Cellular and Molecular Immunology,2022-10-01T00:00:00.000Z,10.1038/s41423-022-00902-0,44,Bulgaria,2022
MEDI,SCOPUS_ID:85137523943,2-s2.0-85137523943,Redox regulation of the immune response,Cellular and Molecular Immunology,2022-10-01T00:00:00.000Z,10.1038/s41423-022-00902-0,44,Thailand,2022
MEDI,SCOPUS_ID:85137541545,2-s2.0-85137541545,CMV retinitis in a kidney transplant recipient,Journal of Nephrology,2022-12-01T00:00:00.000Z,10.1007/s40620-022-01455-1,0,Thailand,2022
MEDI,SCOPUS_ID:85137640995,2-s2.0-85137640995,Formulation and evaluation of dental gels and pastilles containing xylitol for dental caries,Journal of Applied Pharmaceutical Science,2022-09-01T00:00:00.000Z,10.7324/JAPS.2022.120911,0,Thailand,2022
MEDI,SCOPUS_ID:85137641849,2-s2.0-85137641849,Comparison of colonic stenting and stoma creation as palliative treatment for incurable malignant colonic obstruction,JGH Open,2022-09-01T00:00:00.000Z,10.1002/jgh3.12800,1,Thailand,2022
MEDI,SCOPUS_ID:85137643932,2-s2.0-85137643932,"Does global health governance walk the talk? Gender representation in World Health Assemblies, 1948-2021",BMJ Global Health,2022-08-23T00:00:00.000Z,10.1136/bmjgh-2022-009312,2,Australia,2022
MEDI,SCOPUS_ID:85137643932,2-s2.0-85137643932,"Does global health governance walk the talk? Gender representation in World Health Assemblies, 1948-2021",BMJ Global Health,2022-08-23T00:00:00.000Z,10.1136/bmjgh-2022-009312,2,China,2022
MEDI,SCOPUS_ID:85137643932,2-s2.0-85137643932,"Does global health governance walk the talk? Gender representation in World Health Assemblies, 1948-2021",BMJ Global Health,2022-08-23T00:00:00.000Z,10.1136/bmjgh-2022-009312,2,Egypt,2022
MEDI,SCOPUS_ID:85137643932,2-s2.0-85137643932,"Does global health governance walk the talk? Gender representation in World Health Assemblies, 1948-2021",BMJ Global Health,2022-08-23T00:00:00.000Z,10.1136/bmjgh-2022-009312,2,Germany,2022
MEDI,SCOPUS_ID:85137643932,2-s2.0-85137643932,"Does global health governance walk the talk? Gender representation in World Health Assemblies, 1948-2021",BMJ Global Health,2022-08-23T00:00:00.000Z,10.1136/bmjgh-2022-009312,2,Ireland,2022
MEDI,SCOPUS_ID:85137643932,2-s2.0-85137643932,"Does global health governance walk the talk? Gender representation in World Health Assemblies, 1948-2021",BMJ Global Health,2022-08-23T00:00:00.000Z,10.1136/bmjgh-2022-009312,2,Sudan,2022
MEDI,SCOPUS_ID:85137643932,2-s2.0-85137643932,"Does global health governance walk the talk? Gender representation in World Health Assemblies, 1948-2021",BMJ Global Health,2022-08-23T00:00:00.000Z,10.1136/bmjgh-2022-009312,2,Switzerland,2022
MEDI,SCOPUS_ID:85137643932,2-s2.0-85137643932,"Does global health governance walk the talk? Gender representation in World Health Assemblies, 1948-2021",BMJ Global Health,2022-08-23T00:00:00.000Z,10.1136/bmjgh-2022-009312,2,Thailand,2022
MEDI,SCOPUS_ID:85137643932,2-s2.0-85137643932,"Does global health governance walk the talk? Gender representation in World Health Assemblies, 1948-2021",BMJ Global Health,2022-08-23T00:00:00.000Z,10.1136/bmjgh-2022-009312,2,United Kingdom,2022
MEDI,SCOPUS_ID:85137643932,2-s2.0-85137643932,"Does global health governance walk the talk? Gender representation in World Health Assemblies, 1948-2021",BMJ Global Health,2022-08-23T00:00:00.000Z,10.1136/bmjgh-2022-009312,2,United States,2022
MEDI,SCOPUS_ID:85137653690,2-s2.0-85137653690,Efficacy of conservative treatment for spastic cerebral palsy children with equinus gait: a systematic review and meta-analysis,Journal of Orthopaedic Surgery and Research,2022-12-01T00:00:00.000Z,10.1186/s13018-022-03301-3,1,Thailand,2022
MEDI,SCOPUS_ID:85137696142,2-s2.0-85137696142,Accuracy and agreement of a large panel of endosonographers for endomicroscopy-guided virtual biopsy of pancreatic cystic lesions,Pancreatology,2022-11-01T00:00:00.000Z,10.1016/j.pan.2022.08.012,4,China,2022
MEDI,SCOPUS_ID:85137696142,2-s2.0-85137696142,Accuracy and agreement of a large panel of endosonographers for endomicroscopy-guided virtual biopsy of pancreatic cystic lesions,Pancreatology,2022-11-01T00:00:00.000Z,10.1016/j.pan.2022.08.012,4,France,2022
MEDI,SCOPUS_ID:85137696142,2-s2.0-85137696142,Accuracy and agreement of a large panel of endosonographers for endomicroscopy-guided virtual biopsy of pancreatic cystic lesions,Pancreatology,2022-11-01T00:00:00.000Z,10.1016/j.pan.2022.08.012,4,Italy,2022
MEDI,SCOPUS_ID:85137696142,2-s2.0-85137696142,Accuracy and agreement of a large panel of endosonographers for endomicroscopy-guided virtual biopsy of pancreatic cystic lesions,Pancreatology,2022-11-01T00:00:00.000Z,10.1016/j.pan.2022.08.012,4,Singapore,2022
MEDI,SCOPUS_ID:85137696142,2-s2.0-85137696142,Accuracy and agreement of a large panel of endosonographers for endomicroscopy-guided virtual biopsy of pancreatic cystic lesions,Pancreatology,2022-11-01T00:00:00.000Z,10.1016/j.pan.2022.08.012,4,Thailand,2022
MEDI,SCOPUS_ID:85137696142,2-s2.0-85137696142,Accuracy and agreement of a large panel of endosonographers for endomicroscopy-guided virtual biopsy of pancreatic cystic lesions,Pancreatology,2022-11-01T00:00:00.000Z,10.1016/j.pan.2022.08.012,4,United Kingdom,2022
MEDI,SCOPUS_ID:85137696142,2-s2.0-85137696142,Accuracy and agreement of a large panel of endosonographers for endomicroscopy-guided virtual biopsy of pancreatic cystic lesions,Pancreatology,2022-11-01T00:00:00.000Z,10.1016/j.pan.2022.08.012,4,United States,2022
MEDI,SCOPUS_ID:85137754485,2-s2.0-85137754485,Factors Predicting 30-Day Grade IIIa–V Clavien–Dindo Classification Complications and Delayed Chemotherapy Initiation after Cytoreductive Surgery for Advanced-Stage Ovarian Cancer: A Prospective Cohort Study,Cancers,2022-09-01T00:00:00.000Z,10.3390/cancers14174181,1,Netherlands,2022
MEDI,SCOPUS_ID:85137754485,2-s2.0-85137754485,Factors Predicting 30-Day Grade IIIa–V Clavien–Dindo Classification Complications and Delayed Chemotherapy Initiation after Cytoreductive Surgery for Advanced-Stage Ovarian Cancer: A Prospective Cohort Study,Cancers,2022-09-01T00:00:00.000Z,10.3390/cancers14174181,1,Thailand,2022
MEDI,SCOPUS_ID:85137773017,2-s2.0-85137773017,Management of Complex Arrythmias: Optimal Timing of Catheter Ablation for Ventricular Tachycardia,Journal of Clinical Medicine,2022-09-01T00:00:00.000Z,10.3390/jcm11175123,0,Thailand,2022
MEDI,SCOPUS_ID:85137773017,2-s2.0-85137773017,Management of Complex Arrythmias: Optimal Timing of Catheter Ablation for Ventricular Tachycardia,Journal of Clinical Medicine,2022-09-01T00:00:00.000Z,10.3390/jcm11175123,0,United States,2022
MEDI,SCOPUS_ID:85137774828,2-s2.0-85137774828,Adeno-associated virus 9 vector-mediated cardiac-selective expression of human secretory leukocyte protease inhibitor attenuates myocardial ischemia/reperfusion injury,Frontiers in Cardiovascular Medicine,2022-08-19T00:00:00.000Z,10.3389/fcvm.2022.976083,1,Thailand,2022
MEDI,SCOPUS_ID:85137864359,2-s2.0-85137864359,Prevalence of achlorhydria in an Asian population detected using Congo red staining during routine gastroscopy: 22 years' experience from a single centre,BMJ Open Gastroenterology,2022-08-25T00:00:00.000Z,10.1136/bmjgast-2022-000976,0,Thailand,2022
MEDI,SCOPUS_ID:85137894372,2-s2.0-85137894372,Nutritional inequalities among under-five children: a geospatial analysis of hotspots and cold spots in 73 low- and middle-income countries,International Journal for Equity in Health,2022-12-01T00:00:00.000Z,10.1186/s12939-022-01733-1,1,Pakistan,2022
MEDI,SCOPUS_ID:85137894372,2-s2.0-85137894372,Nutritional inequalities among under-five children: a geospatial analysis of hotspots and cold spots in 73 low- and middle-income countries,International Journal for Equity in Health,2022-12-01T00:00:00.000Z,10.1186/s12939-022-01733-1,1,Thailand,2022
MEDI,SCOPUS_ID:85137931909,2-s2.0-85137931909,Pyridostigmine-induced coronary artery spasm in early-onset myasthenia gravis: a case presentation and review of the literature,BMJ Case Reports,2022-09-14T00:00:00.000Z,10.1136/bcr-2022-249819,0,Thailand,2022
MEDI,SCOPUS_ID:85138029066,2-s2.0-85138029066,Indirect Effects on Adjacent Segments After Minimally Invasive Transforaminal Lumbar Interbody Fusion,World Neurosurgery,2022-11-01T00:00:00.000Z,10.1016/j.wneu.2022.08.087,1,Australia,2022
MEDI,SCOPUS_ID:85138029066,2-s2.0-85138029066,Indirect Effects on Adjacent Segments After Minimally Invasive Transforaminal Lumbar Interbody Fusion,World Neurosurgery,2022-11-01T00:00:00.000Z,10.1016/j.wneu.2022.08.087,1,Thailand,2022
MEDI,SCOPUS_ID:85138029066,2-s2.0-85138029066,Indirect Effects on Adjacent Segments After Minimally Invasive Transforaminal Lumbar Interbody Fusion,World Neurosurgery,2022-11-01T00:00:00.000Z,10.1016/j.wneu.2022.08.087,1,United States,2022
MEDI,SCOPUS_ID:85138032757,2-s2.0-85138032757,"Comparison of Three Inferior Vena Cava Reconstruction Techniques in Adult Orthotopic Liver Transplantation: Result From King Chulalongkorn Memorial Hospital, Thailand",Transplantation Proceedings,2022-10-01T00:00:00.000Z,10.1016/j.transproceed.2022.06.006,1,Thailand,2022
MEDI,SCOPUS_ID:85138114699,2-s2.0-85138114699,Fascial Dehiscence and Incisional Hernia Prediction Models: A Systematic Review and Meta-analysis,World Journal of Surgery,2022-12-01T00:00:00.000Z,10.1007/s00268-022-06715-6,0,Australia,2022
MEDI,SCOPUS_ID:85138114699,2-s2.0-85138114699,Fascial Dehiscence and Incisional Hernia Prediction Models: A Systematic Review and Meta-analysis,World Journal of Surgery,2022-12-01T00:00:00.000Z,10.1007/s00268-022-06715-6,0,Thailand,2022
MEDI,SCOPUS_ID:85138114699,2-s2.0-85138114699,Fascial Dehiscence and Incisional Hernia Prediction Models: A Systematic Review and Meta-analysis,World Journal of Surgery,2022-12-01T00:00:00.000Z,10.1007/s00268-022-06715-6,0,United Kingdom,2022
MEDI,SCOPUS_ID:85138128294,2-s2.0-85138128294,Physician-and patient-reported barriers to hepatocellular carcinoma surveillance: A nationwide survey,Medicine (United States),2022-09-09T00:00:00.000Z,10.1097/MD.0000000000030538,1,Thailand,2022
MEDI,SCOPUS_ID:85138147672,2-s2.0-85138147672,FVC as an adaptive and accurate method for filtering variants from popular NGS analysis pipelines,Communications Biology,2022-12-01T00:00:00.000Z,10.1038/s42003-022-03397-7,0,China,2022
MEDI,SCOPUS_ID:85138147672,2-s2.0-85138147672,FVC as an adaptive and accurate method for filtering variants from popular NGS analysis pipelines,Communications Biology,2022-12-01T00:00:00.000Z,10.1038/s42003-022-03397-7,0,Thailand,2022
MEDI,SCOPUS_ID:85138147672,2-s2.0-85138147672,FVC as an adaptive and accurate method for filtering variants from popular NGS analysis pipelines,Communications Biology,2022-12-01T00:00:00.000Z,10.1038/s42003-022-03397-7,0,United States,2022
MEDI,SCOPUS_ID:85138160327,2-s2.0-85138160327,Immune-inflammatory and hypothalamic-pituitary-adrenal axis biomarkers are altered in patients with non-specific low back pain: A systematic review,Frontiers in Immunology,2022-09-02T00:00:00.000Z,10.3389/fimmu.2022.945513,3,Spain,2022
MEDI,SCOPUS_ID:85138160327,2-s2.0-85138160327,Immune-inflammatory and hypothalamic-pituitary-adrenal axis biomarkers are altered in patients with non-specific low back pain: A systematic review,Frontiers in Immunology,2022-09-02T00:00:00.000Z,10.3389/fimmu.2022.945513,3,Thailand,2022
MEDI,SCOPUS_ID:85138200560,2-s2.0-85138200560,Current Status and research hotspots in the field of full endoscopic spine surgery: A bibliometric analysis,Frontiers in Surgery,2022-09-02T00:00:00.000Z,10.3389/fsurg.2022.989513,2,China,2022
MEDI,SCOPUS_ID:85138200560,2-s2.0-85138200560,Current Status and research hotspots in the field of full endoscopic spine surgery: A bibliometric analysis,Frontiers in Surgery,2022-09-02T00:00:00.000Z,10.3389/fsurg.2022.989513,2,Taiwan,2022
MEDI,SCOPUS_ID:85138200560,2-s2.0-85138200560,Current Status and research hotspots in the field of full endoscopic spine surgery: A bibliometric analysis,Frontiers in Surgery,2022-09-02T00:00:00.000Z,10.3389/fsurg.2022.989513,2,Thailand,2022
MEDI,SCOPUS_ID:85138205320,2-s2.0-85138205320,Exhaled volatile organic compounds for cholangiocarcinoma diagnosis,Liver Research,2022-09-01T00:00:00.000Z,10.1016/j.livres.2022.09.001,1,Thailand,2022
MEDI,SCOPUS_ID:85138215857,2-s2.0-85138215857,Poor neck posture and longer working duration during root canal treatment correlated with increased neck discomfort in dentists with <5-years' experience in endodontics,Journal of Occupational Health,2022-01-01T00:00:00.000Z,10.1002/1348-9585.12362,0,Thailand,2022
MEDI,SCOPUS_ID:85138236256,2-s2.0-85138236256,Immediate Effect of Working From Home During the COVID-19 Pandemic on the Incidence of Non-Specific Neck and Low Back Pain: A Prospective Cohort Study,Asia-Pacific Journal of Public Health,2022-11-01T00:00:00.000Z,10.1177/10105395221126012,2,Netherlands,2022
MEDI,SCOPUS_ID:85138236256,2-s2.0-85138236256,Immediate Effect of Working From Home During the COVID-19 Pandemic on the Incidence of Non-Specific Neck and Low Back Pain: A Prospective Cohort Study,Asia-Pacific Journal of Public Health,2022-11-01T00:00:00.000Z,10.1177/10105395221126012,2,Thailand,2022
MEDI,SCOPUS_ID:85138309123,2-s2.0-85138309123,"Invasive meningococcal disease in Malaysia, Philippines, Thailand, and Vietnam: An Asia-Pacific expert group perspective on current epidemiology and vaccination policies",Human Vaccines and Immunotherapeutics,2022-01-01T00:00:00.000Z,10.1080/21645515.2022.2110759,2,Brazil,2022
MEDI,SCOPUS_ID:85138309123,2-s2.0-85138309123,"Invasive meningococcal disease in Malaysia, Philippines, Thailand, and Vietnam: An Asia-Pacific expert group perspective on current epidemiology and vaccination policies",Human Vaccines and Immunotherapeutics,2022-01-01T00:00:00.000Z,10.1080/21645515.2022.2110759,2,Malaysia,2022
MEDI,SCOPUS_ID:85138309123,2-s2.0-85138309123,"Invasive meningococcal disease in Malaysia, Philippines, Thailand, and Vietnam: An Asia-Pacific expert group perspective on current epidemiology and vaccination policies",Human Vaccines and Immunotherapeutics,2022-01-01T00:00:00.000Z,10.1080/21645515.2022.2110759,2,Philippines,2022
MEDI,SCOPUS_ID:85138309123,2-s2.0-85138309123,"Invasive meningococcal disease in Malaysia, Philippines, Thailand, and Vietnam: An Asia-Pacific expert group perspective on current epidemiology and vaccination policies",Human Vaccines and Immunotherapeutics,2022-01-01T00:00:00.000Z,10.1080/21645515.2022.2110759,2,Thailand,2022
MEDI,SCOPUS_ID:85138309123,2-s2.0-85138309123,"Invasive meningococcal disease in Malaysia, Philippines, Thailand, and Vietnam: An Asia-Pacific expert group perspective on current epidemiology and vaccination policies",Human Vaccines and Immunotherapeutics,2022-01-01T00:00:00.000Z,10.1080/21645515.2022.2110759,2,Viet Nam,2022
MEDI,SCOPUS_ID:85138329943,2-s2.0-85138329943,Shorter versus longer corticosteroid duration and recurrent immune checkpoint inhibitor-Associated AKI,Journal for ImmunoTherapy of Cancer,2022-09-22T00:00:00.000Z,10.1136/jitc-2022-005646,6,Belgium,2022
MEDI,SCOPUS_ID:85138329943,2-s2.0-85138329943,Shorter versus longer corticosteroid duration and recurrent immune checkpoint inhibitor-Associated AKI,Journal for ImmunoTherapy of Cancer,2022-09-22T00:00:00.000Z,10.1136/jitc-2022-005646,6,Canada,2022
MEDI,SCOPUS_ID:85138329943,2-s2.0-85138329943,Shorter versus longer corticosteroid duration and recurrent immune checkpoint inhibitor-Associated AKI,Journal for ImmunoTherapy of Cancer,2022-09-22T00:00:00.000Z,10.1136/jitc-2022-005646,6,France,2022
MEDI,SCOPUS_ID:85138329943,2-s2.0-85138329943,Shorter versus longer corticosteroid duration and recurrent immune checkpoint inhibitor-Associated AKI,Journal for ImmunoTherapy of Cancer,2022-09-22T00:00:00.000Z,10.1136/jitc-2022-005646,6,Germany,2022
MEDI,SCOPUS_ID:85138329943,2-s2.0-85138329943,Shorter versus longer corticosteroid duration and recurrent immune checkpoint inhibitor-Associated AKI,Journal for ImmunoTherapy of Cancer,2022-09-22T00:00:00.000Z,10.1136/jitc-2022-005646,6,Israel,2022
MEDI,SCOPUS_ID:85138329943,2-s2.0-85138329943,Shorter versus longer corticosteroid duration and recurrent immune checkpoint inhibitor-Associated AKI,Journal for ImmunoTherapy of Cancer,2022-09-22T00:00:00.000Z,10.1136/jitc-2022-005646,6,Spain,2022
MEDI,SCOPUS_ID:85138329943,2-s2.0-85138329943,Shorter versus longer corticosteroid duration and recurrent immune checkpoint inhibitor-Associated AKI,Journal for ImmunoTherapy of Cancer,2022-09-22T00:00:00.000Z,10.1136/jitc-2022-005646,6,Switzerland,2022
MEDI,SCOPUS_ID:85138329943,2-s2.0-85138329943,Shorter versus longer corticosteroid duration and recurrent immune checkpoint inhibitor-Associated AKI,Journal for ImmunoTherapy of Cancer,2022-09-22T00:00:00.000Z,10.1136/jitc-2022-005646,6,Thailand,2022
MEDI,SCOPUS_ID:85138329943,2-s2.0-85138329943,Shorter versus longer corticosteroid duration and recurrent immune checkpoint inhibitor-Associated AKI,Journal for ImmunoTherapy of Cancer,2022-09-22T00:00:00.000Z,10.1136/jitc-2022-005646,6,United Kingdom,2022
MEDI,SCOPUS_ID:85138329943,2-s2.0-85138329943,Shorter versus longer corticosteroid duration and recurrent immune checkpoint inhibitor-Associated AKI,Journal for ImmunoTherapy of Cancer,2022-09-22T00:00:00.000Z,10.1136/jitc-2022-005646,6,United States,2022
MEDI,SCOPUS_ID:85138378528,2-s2.0-85138378528,Is Routine Intraoperative Frozen Section Analysis of Sentinel Lymph Nodes Necessary in Every Early-Stage Breast Cancer?,Breast Cancer: Targets and Therapy,2022-01-01T00:00:00.000Z,10.2147/BCTT.S380579,1,Thailand,2022
MEDI,SCOPUS_ID:85138382030,2-s2.0-85138382030,Human Virome in Cervix Controlled by the Domination of Human Papillomavirus,Viruses,2022-09-01T00:00:00.000Z,10.3390/v14092066,1,Thailand,2022
MEDI,SCOPUS_ID:85138414178,2-s2.0-85138414178,"Determinants of Health-Related Quality of Life Among Community-Dwelling Thai Older Adults in Chiang Mai, Northern Thailand",Risk Management and Healthcare Policy,2022-01-01T00:00:00.000Z,10.2147/RMHP.S370353,2,Japan,2022
MEDI,SCOPUS_ID:85138414178,2-s2.0-85138414178,"Determinants of Health-Related Quality of Life Among Community-Dwelling Thai Older Adults in Chiang Mai, Northern Thailand",Risk Management and Healthcare Policy,2022-01-01T00:00:00.000Z,10.2147/RMHP.S370353,2,Thailand,2022
MEDI,SCOPUS_ID:85138446476,2-s2.0-85138446476,Association between the Intracellular Tacrolimus Concentration in CD3+T Lymphocytes and CD14+Monocytes and Acute Kidney Transplant Rejection,Therapeutic Drug Monitoring,2022-10-01T00:00:00.000Z,10.1097/FTD.0000000000000982,2,Netherlands,2022
MEDI,SCOPUS_ID:85138446476,2-s2.0-85138446476,Association between the Intracellular Tacrolimus Concentration in CD3+T Lymphocytes and CD14+Monocytes and Acute Kidney Transplant Rejection,Therapeutic Drug Monitoring,2022-10-01T00:00:00.000Z,10.1097/FTD.0000000000000982,2,Thailand,2022
MEDI,SCOPUS_ID:85138448627,2-s2.0-85138448627,Considering whether countries participating in clinical trials can afford the intervention,Health Policy and Planning,2022-10-01T00:00:00.000Z,10.1093/heapol/czac044,0,Australia,2022
MEDI,SCOPUS_ID:85138448627,2-s2.0-85138448627,Considering whether countries participating in clinical trials can afford the intervention,Health Policy and Planning,2022-10-01T00:00:00.000Z,10.1093/heapol/czac044,0,Thailand,2022
MEDI,SCOPUS_ID:85138448627,2-s2.0-85138448627,Considering whether countries participating in clinical trials can afford the intervention,Health Policy and Planning,2022-10-01T00:00:00.000Z,10.1093/heapol/czac044,0,United States,2022
MEDI,SCOPUS_ID:85138458285,2-s2.0-85138458285,Expression of Programmed Cell Death-1 and Programmed Cell Death Ligands in Nodal Peripheral T-Cell Lymphoma: Expression Pattern and Potential Prognostic Relevance,Acta Haematologica,2022-09-01T00:00:00.000Z,10.1159/000523873,0,Thailand,2022
