Subject,Identifier,EID,Title,Creator,Publication Name,Publication Date,DOI,Cited By Count,Affiliation Name,Affiliation City,Affiliation Country,Year
ENGI,SCOPUS_ID:85209749056,2-s2.0-85209749056,Comprehensive influence of rotary speed and intake closing timing on the combustion process of the elliptical rotary engine,Yao D.,Energy,2024-12-30,10.1016/j.energy.2024.133923,0,Tianjin University Renai College,Tianjin,China,2024
ENGI,SCOPUS_ID:85209744411,2-s2.0-85209744411,Experimental investigation on the regulation of methane addition for multi-stage combustion of lean ammonia/air mixtures using jet ignition,Li G.,Energy,2024-12-30,10.1016/j.energy.2024.133905,0,Tianjin University,Tianjin,China,2024
ENGI,SCOPUS_ID:85209738433,2-s2.0-85209738433,"A new type of time-varying terminal load energy harvester: Design, simulation, and experiments",Cong M.,Energy,2024-12-30,10.1016/j.energy.2024.133882,0,Harbin Institute of Technology,Harbin,China,2024
ENGI,SCOPUS_ID:85209737588,2-s2.0-85209737588,Multi-objective optimization and dynamic characteristic analysis of solid oxide fuel cell - Supercritical carbon dioxide brayton cycle hybrid system,Wang D.,Energy,2024-12-30,10.1016/j.energy.2024.133915,0,Northeast Electric Power University,Jilin,China,2024
ENGI,SCOPUS_ID:85209722611,2-s2.0-85209722611,"Exergy, exergoeconomic and carbon emission analysis of a novel biomass pyrolysis system with self-heating and torrefaction",Zhao R.,Energy,2024-12-30,10.1016/j.energy.2024.133913,0,Shandong University of Technology,Zibo,China,2024
ENGI,SCOPUS_ID:85209718650,2-s2.0-85209718650,Study on the effects of electrode fiber and flow channel arrangements on mass transfer and electrochemical performance of vanadium redox flow batteries,Wu T.,Energy,2024-12-30,10.1016/j.energy.2024.133900,0,University of Science and Technology of China,Hefei,China,2024
ENGI,SCOPUS_ID:85209716132,2-s2.0-85209716132,Optimization of carbon peaking achieving paths in China's transportation sector under digital feature clustering,Wang S.,Energy,2024-12-30,10.1016/j.energy.2024.133887,0,Xi'an Institute of Posts and Telecommunications,Xi'an,China,2024
ENGI,SCOPUS_ID:85209701694,2-s2.0-85209701694,An integrated approach to modeling and optimization in engineering and science,Savran M.,An Integrated Approach to Modeling and Optimization in Engineering and Science,2024-12-30,10.1201/9781003494843,0,İzmir Kâtip Çelebi Üniversitesi,Izmir,Turkey,2024
ENGI,SCOPUS_ID:85209699768,2-s2.0-85209699768,Reverse engineering of algebraic inequalities: Exploring new physical realities and optimizing products and processes: Second edition,Todinov M.T.,Reverse Engineering of Algebraic Inequalities: Exploring New Physical Realities and Optimizing Products and Processes: Second Edition,2024-12-30,10.1201/9781003517764,0,Oxford Brookes University,Oxford,United Kingdom,2024
ENGI,SCOPUS_ID:85209692483,2-s2.0-85209692483,Experimental analysis of the condensation flow and heat transfer characteristic in a spiral tube under ocean swell conditions,Tian Z.,Energy,2024-12-30,10.1016/j.energy.2024.133756,0,Ministry of Industry and Information Technology,Beijing,China,2024
ENGI,SCOPUS_ID:85209684552,2-s2.0-85209684552,Thermal performance of a double-layer pipe-embedded phase change wall system in wood structures coupled with solar energy,Yang K.,Energy,2024-12-30,10.1016/j.energy.2024.133794,0,Yanshan University,Qinhuangdao,China,2024
ENGI,SCOPUS_ID:85209682774,2-s2.0-85209682774,Comprehensive approach to static firing tests of micro gas turbine engines powered by liquid fuels,Antonov D.V.,Energy,2024-12-30,10.1016/j.energy.2024.133870,0,Tomsk Polytechnic University,Tomsk,Russian Federation,2024
ENGI,SCOPUS_ID:85209681657,2-s2.0-85209681657,Exploring the impact of digital industry agglomeration on provincial energy efficiency in China: A panel data analysis from 2012 to 2020,Xu R.Y.,Energy,2024-12-30,10.1016/j.energy.2024.133875,0,Ocean University of China,Qingdao,China,2024
ENGI,SCOPUS_ID:85209675175,2-s2.0-85209675175,Temporal and spatial dynamics of China's energy industry agglomeration network and city network: Perspective of input–output and social networks,Wang C.,Energy,2024-12-30,10.1016/j.energy.2024.133843,0,Qilu University of Technology,Jinan,China,2024
ENGI,SCOPUS_ID:85209674937,2-s2.0-85209674937,Flexible energy-saving surface for all-season adaptive thermal management,Wang H.,Energy,2024-12-30,10.1016/j.energy.2024.133861,0,Beijing University of Technology,Beijing,China,2024
ENGI,SCOPUS_ID:85209673619,2-s2.0-85209673619,Analysis of influencing factors on the performance of wavy-shape solar trombe walls based on orthogonal experimental design and simulation methods,Shen Y.,Energy,2024-12-30,10.1016/j.energy.2024.133868,0,Beijing Institute of Technology,Beijing,China,2024
ENGI,SCOPUS_ID:85209670543,2-s2.0-85209670543,Steam-side irreversible loss analysis of spirally corrugated tube,Yang C.,Energy,2024-12-30,10.1016/j.energy.2024.133860,0,"College of Energy Engineering, Zhejiang University",Hangzhou,China,2024
ENGI,SCOPUS_ID:85209666844,2-s2.0-85209666844,Experimental investigation of the impact of blade number on energy performance and pressure fluctuation in a high-speed coolant pump for electric vehicles,Gu Y.,Energy,2024-12-30,10.1016/j.energy.2024.133925,0,Yangzhou University,Yangzhou,China,2024
ENGI,SCOPUS_ID:85209662477,2-s2.0-85209662477,Effective thermal management enabled by encapsulation of phase change myristic acid in silica shells for coatings: Experimental and molecular dynamics studies,Feng D.,Energy,2024-12-30,10.1016/j.energy.2024.133865,0,University of Science and Technology Beijing,Beijing,China,2024
ENGI,SCOPUS_ID:85209659500,2-s2.0-85209659500,The development of hydrothermal carbonization process using seaweed-contained water as the reaction environment and analysis of its impact on adsorption,Lu J.,Energy,2024-12-30,10.1016/j.energy.2024.133916,0,Ocean University of China,Qingdao,China,2024
ENGI,SCOPUS_ID:85209640005,2-s2.0-85209640005,Adaptable management for cooling cyclic air in ship power plants by heat conversion – Part 1: Downsizing strategy for cogeneration plants,Radchenko R.,Energy,2024-12-30,10.1016/j.energy.2024.133845,0,Admiral Makarov National University of Shipbuilding,Mykolaiv,Ukraine,2024
ENGI,SCOPUS_ID:85209635972,2-s2.0-85209635972,The influence of uncertainty parameters on the double-layer model predictive control strategy for the collaborative operation of chiller and cold storage tank in data center,Zhu Y.,Energy,2024-12-30,10.1016/j.energy.2024.133866,0,Hunan University,Changsha,China,2024
ENGI,SCOPUS_ID:85209635103,2-s2.0-85209635103,High temperature heat pumps for industrial heating processes using water as refrigerant,Wang R.,Energy,2024-12-30,10.1016/j.energy.2024.133847,0,Shanghai Jiao Tong University,Shanghai,China,2024
ENGI,SCOPUS_ID:85209633759,2-s2.0-85209633759,Flexible heat and power load control of subcritical heating units based on energy demand-supply balance,Wang W.,Energy,2024-12-30,10.1016/j.energy.2024.133783,0,North China Electric Power University,Beijing,China,2024
ENGI,SCOPUS_ID:85209633472,2-s2.0-85209633472,A novel VSP-based CO<inf>2</inf> emission model for ICEs and HEVs based on internally observable variables: Engine operating speeds,Chen J.,Energy,2024-12-30,10.1016/j.energy.2024.133892,0,Shandong University,Jinan,China,2024
ENGI,SCOPUS_ID:85209631144,2-s2.0-85209631144,Exploring the feasibility of Co-gasification of biomass and EVA from End-of-Life solar panels,Ajorloo M.,Energy,2024-12-30,10.1016/j.energy.2024.133899,0,University of New South Wales at Australian Defence Force Academy,Canberra,Australia,2024
ENGI,SCOPUS_ID:85209627497,2-s2.0-85209627497,Cross-operating-condition fault diagnosis of a small module reactor based on CNN-LSTM transfer learning with limited data,Luo R.,Energy,2024-12-30,10.1016/j.energy.2024.133901,0,University of South China,Hengyang,China,2024
ENGI,SCOPUS_ID:85209627298,2-s2.0-85209627298,Dehydration performance improvement of calcium hydroxide/calcium oxide system based on horizontal biaxial stirred reactor,Lv X.,Energy,2024-12-30,10.1016/j.energy.2024.133895,0,Shanghai Jiao Tong University,Shanghai,China,2024
ENGI,SCOPUS_ID:85209581142,2-s2.0-85209581142,Region-partitioned obstacle avoidance strategy for large-scale offshore wind farm collection system considering buffer zone,Zhang X.,Energy,2024-12-30,10.1016/j.energy.2024.133758,0,Foshan Graduate School of Northeastern University,Foshan,China,2024
ENGI,SCOPUS_ID:85209576299,2-s2.0-85209576299,Multiscale evaluation of virtual fractures induced by direct current electric fields in multiple scenarios,Wang Z.,Energy,2024-12-30,10.1016/j.energy.2024.133877,0,China University of Petroleum-Beijing,Beijing,China,2024
ENGI,SCOPUS_ID:85209575764,2-s2.0-85209575764,IG-ENT:A innovative ensemble approach for the flow prediction of main steam system in thermal power plant,Chen F.,Energy,2024-12-30,10.1016/j.energy.2024.133857,0,Changchun University,Changchun,China,2024
ENGI,SCOPUS_ID:85209575584,2-s2.0-85209575584,An online train-grid integration energy optimization method for urban rail system,Wei W.,Energy,2024-12-30,10.1016/j.energy.2024.133842,0,Beijing Jiaotong University,Beijing,China,2024
ENGI,SCOPUS_ID:85209564178,2-s2.0-85209564178,Visualization of ammonia-methanol solution combustion under spark and passive jet ignition mode in an optically-accessible engine,Zhang Y.,Energy,2024-12-30,10.1016/j.energy.2024.133854,0,Tsinghua University,Beijing,China,2024
ENGI,SCOPUS_ID:85209560483,2-s2.0-85209560483,Experimental study on char nitrogen conversion characteristics during char combustion process in pressurized O<inf>2</inf>/CO<inf>2</inf>/H<inf>2</inf>O atmosphere,Bai C.,Energy,2024-12-30,10.1016/j.energy.2024.133874,0,Harbin Institute of Technology,Harbin,China,2024
ENGI,SCOPUS_ID:85209559881,2-s2.0-85209559881,Optimal EVCS planning via spatial-temporal distribution of charging demand forecasting and traffic-grid coupling,He B.,Energy,2024-12-30,10.1016/j.energy.2024.133885,0,Kunming University of Science and Technology,Kunming,China,2024
ENGI,SCOPUS_ID:85209559519,2-s2.0-85209559519,Data-driven optimization of two novel geothermal-powered systems integrating LNG regasification with thermoelectric generation for eco-friendly seawater desalination and data center cooling,Mehrenjani J.R.,Energy,2024-12-30,10.1016/j.energy.2024.133846,0,Iran University of Science and Technology,Tehran,Iran,2024
ENGI,SCOPUS_ID:85209555762,2-s2.0-85209555762,Nitrogen-doped polyporous carbon shell frame as enzyme nanocarrier for flexible enzyme fuel cell,Wang Y.,Energy,2024-12-30,10.1016/j.energy.2024.133908,0,Chongqing University,Chongqing,China,2024
ENGI,SCOPUS_ID:85209553841,2-s2.0-85209553841,Testing and assessment of various catalysts for uniquely designed cathodes for hydrogen evolution reactions,Khalil M.,Energy,2024-12-30,10.1016/j.energy.2024.133806,0,Ontario Tech University,Oshawa,Canada,2024
ENGI,SCOPUS_ID:85209549858,2-s2.0-85209549858,Techno-economic assessment and multi-objective optimization of a hybrid methanol-reforming proton exchange membrane fuel cell system with cascading energy utilization,Cheng K.,Energy,2024-12-30,10.1016/j.energy.2024.133856,0,Chongqing University,Chongqing,China,2024
ENGI,SCOPUS_ID:85209548881,2-s2.0-85209548881,Development and demonstration of advanced predictive and prescriptive algorithms to control industrial installation,Adamczyk W.,Energy,2024-12-30,10.1016/j.energy.2024.133648,0,Silesian University of Technology,Gliwice,Poland,2024
ENGI,SCOPUS_ID:85209546492,2-s2.0-85209546492,"Study on steam energy efficiency enhancement, cost management and CO2 emissions in the food industry",Pariasamy S.G.,Energy,2024-12-30,10.1016/j.energy.2024.133757,0,Heriot-Watt University Malaysia,Putrajaya,Malaysia,2024
ENGI,SCOPUS_ID:85209540214,2-s2.0-85209540214,Modelling of heat and mass transfer in a two-phase closed thermosyphon,Lataoui Z.,Energy,2024-12-30,10.1016/j.energy.2024.133851,0,Ecole Nationale d'Ingenieurs de Monastir,Monastir,Tunisia,2024
ENGI,SCOPUS_ID:85209474044,2-s2.0-85209474044,Core Analysis of Reservoir Rock Systems,Karimaie H.,Core Analysis of Reservoir Rock Systems,2024-12-30,10.1201/9781003382584,0,Kwame Nkrumah University of Science &amp; Technology,Kumasi,Ghana,2024
ENGI,SCOPUS_ID:85209410225,2-s2.0-85209410225,A novel study on spectral division and photothermal regulation in Chinese solar greenhouse derive from nanofluid,Qu X.,Energy,2024-12-30,10.1016/j.energy.2024.133804,0,Inner Mongolia University of Technology,Hohhot,China,2024
ENGI,SCOPUS_ID:85209408992,2-s2.0-85209408992,"Gaseous and particulate pollutant emissions from ocean-going tankers in the context of carbon reduction: Main engine, auxiliary engine, and auxiliary boiler",Zhou S.,Energy,2024-12-30,10.1016/j.energy.2024.133831,0,Harbin Engineering University,Harbin,China,2024
ENGI,SCOPUS_ID:85209407548,2-s2.0-85209407548,Impact of layout strategy and sector-coupling on the multi-criteria assessment of energy technology concepts for residential buildings,Schneeloch J.,Energy,2024-12-30,10.1016/j.energy.2024.133731,0,"Fraunhofer Institute for Environmental, Safety, and Energy Technology UMSICHT",Oberhausen,Germany,2024
ENGI,SCOPUS_ID:85209401871,2-s2.0-85209401871,Assessing economies' resilience of international liquefied natural gas trade network in the presence of the ripple effect,Zhu M.,Energy,2024-12-30,10.1016/j.energy.2024.133491,0,Beijing Institute of Technology,Beijing,China,2024
ENGI,SCOPUS_ID:85209400480,2-s2.0-85209400480,"Exploring the impacts of industry linkage on the spatial patterns of energy-intensive industries: An empirical analysis based on 34,880 enterprises in China",Zhao X.,Energy,2024-12-30,10.1016/j.energy.2024.133852,0,Hohai University,Nanjing,China,2024
ENGI,SCOPUS_ID:85209397893,2-s2.0-85209397893,Coordinated optimization of integrated rural multiple regional energy systems considering electricity to ammonia and improved Shapley value revenue allocation,Zhao Y.,Energy,2024-12-30,10.1016/j.energy.2024.133855,0,North China Electric Power University (Baoding),Baoding,China,2024
ENGI,SCOPUS_ID:85209397451,2-s2.0-85209397451,Extending battery lifetime of electric-hydraulic hybrid wheel loader through system parameter optimization,Lin Z.,Energy,2024-12-30,10.1016/j.energy.2024.133734,0,"School of Mechanical Engineering, Zhejiang University",Hangzhou,China,2024
ENGI,SCOPUS_ID:85209390835,2-s2.0-85209390835,Thermodynamic limits of <sup>4</sup>He and <sup>3</sup>He Joule–Thomson cryocoolers,Ni F.,Energy,2024-12-30,10.1016/j.energy.2024.133780,0,Key Laboratory for Thermal Science and Power Engineering of Ministry of Education,Beijing,China,2024
ENGI,SCOPUS_ID:85209386159,2-s2.0-85209386159,A novel uncertainty quantification method for electricity performance of building photovoltaic systems from multiple weather data sources,Tan J.,Energy,2024-12-30,10.1016/j.energy.2024.133878,0,Tianjin University of Science &amp; Technology,Tianjin,China,2024
ENGI,SCOPUS_ID:85209385664,2-s2.0-85209385664,Optimization of shafting and excitation dual damping controller for combined pumped storage and wind power system,Li J.,Energy,2024-12-30,10.1016/j.energy.2024.133894,0,Huazhong University of Science and Technology,Wuhan,China,2024
ENGI,SCOPUS_ID:85209384318,2-s2.0-85209384318,Research on multi-objective optimization configuration of solar ground source heat pump system using data-driven approach,Li P.,Energy,2024-12-30,10.1016/j.energy.2024.133793,0,North China Electric Power University (Baoding),Baoding,China,2024
ENGI,SCOPUS_ID:85209382655,2-s2.0-85209382655,A state-of-the-art analysis on decomposition method for short-term wind speed forecasting using LSTM and a novel hybrid deep learning model,Liang Y.,Energy,2024-12-30,10.1016/j.energy.2024.133826,0,Harbin Institute of Technology,Harbin,China,2024
ENGI,SCOPUS_ID:85209382228,2-s2.0-85209382228,Capacity estimation for lithium-ion batteries based on heterogeneous stacking model with feature fusion,Mu G.,Energy,2024-12-30,10.1016/j.energy.2024.133881,0,North University of China,Taiyuan,China,2024
ENGI,SCOPUS_ID:85209379376,2-s2.0-85209379376,Performance study of a supercritical carbon dioxide energy storage system with non-uniform graded compression heat recovery,Qiao L.,Energy,2024-12-30,10.1016/j.energy.2024.133876,0,Nanjing University of Aeronautics and Astronautics,Nanjing,China,2024
ENGI,SCOPUS_ID:85209376274,2-s2.0-85209376274,Investigation on the influence of solar spectrum on the energy performance of aerogel glazing system,Liu Y.,Energy,2024-12-30,10.1016/j.energy.2024.133869,0,Zhengzhou University of Light Industry,Zhengzhou,China,2024
ENGI,SCOPUS_ID:85209375212,2-s2.0-85209375212,Hybrid compressed air energy storage system and control strategy for a partially floating photovoltaic plant,Bassam A.M.,Energy,2024-12-30,10.1016/j.energy.2024.133706,0,Faculty of Engineering- Port Said University,Port Said,Egypt,2024
ENGI,SCOPUS_ID:85209355300,2-s2.0-85209355300,Performance enhancement in a novel concentrated photovoltaic and liquid-flow thermocells hybrid system through optimal photovoltaic cells,Zhong F.,Energy,2024-12-30,10.1016/j.energy.2024.133872,0,North China Electric Power University (Baoding),Baoding,China,2024
ENGI,SCOPUS_ID:85209355216,2-s2.0-85209355216,Performance evaluation of a steam generation system using a novel semi-open heat pump for waste heat recovery in dyeing industry,Wei W.,Energy,2024-12-30,10.1016/j.energy.2024.133859,0,Jiangsu University of Science and Technology,Zhenjiang,China,2024
ENGI,SCOPUS_ID:85209351375,2-s2.0-85209351375,Transition to a sustainable energy balance and conversion factors in economic management: Basics for transitioning to a low-carbon economy,Li J.,Energy,2024-12-30,10.1016/j.energy.2024.133724,0,Xi'an Polytechnic University,Xi'an,China,2024
ENGI,SCOPUS_ID:85209258943,2-s2.0-85209258943,Development of a large-scale integrated solar-biomass thermal facility for green production of useful outputs,Altayib K.,Energy,2024-12-30,10.1016/j.energy.2024.133741,0,Jeddah College of Technology,Jeddah,Saudi Arabia,2024
ENGI,SCOPUS_ID:85209255091,2-s2.0-85209255091,A novel stochastic algorithm-based non-structural model for combined heat and mass exchanger network synthesis,Liu S.,Energy,2024-12-30,10.1016/j.energy.2024.133791,0,University of Shanghai for Science and Technology,Shanghai,China,2024
ENGI,SCOPUS_ID:85209253979,2-s2.0-85209253979,Thermal and economic performance assessment of different high temperature heat pump layouts for upgrading district heating to process heating of steam production at 160°C,Sadeghi M.,Energy,2024-12-30,10.1016/j.energy.2024.133832,0,Aalborg University,Aalborg,Denmark,2024
ENGI,SCOPUS_ID:85209252900,2-s2.0-85209252900,Solid flame model of propane-hydrogen diffusion flame: Experimental data and theoretical result,Fang Y.,Energy,2024-12-30,10.1016/j.energy.2024.133821,0,Hefei University of Technology,Hefei,China,2024
ENGI,SCOPUS_ID:85209252577,2-s2.0-85209252577,Quantitative analysis of fracture network geometry on fluid flow and heat transfer in hot dry rock geothermal reservoirs,Wang S.,Energy,2024-12-30,10.1016/j.energy.2024.133815,1,University of Chinese Academy of Sciences,Beijing,China,2024
ENGI,SCOPUS_ID:85209248456,2-s2.0-85209248456,Multi-factor numerical research on the melting dynamics improvement of an innovative gradient finned tube latent heat storage unit,ELSihy E.S.,Energy,2024-12-30,10.1016/j.energy.2024.133822,0,Faculty of Engineering Mataria,Helwan,Egypt,2024
ENGI,SCOPUS_ID:85209248445,2-s2.0-85209248445,Feasible application of thermoelectric generators in light aviation,López Tobi I.,Energy,2024-12-30,10.1016/j.energy.2024.133853,0,Universitat de Girona,Girona,Spain,2024
ENGI,SCOPUS_ID:85209247999,2-s2.0-85209247999,Enhancement of combustion characteristics of waste alcohol using n-heptane through RSM in an HCCI engine,Gürsoy H.O.,Energy,2024-12-30,10.1016/j.energy.2024.133838,0,Gazi Üniversitesi,Ankara,Turkey,2024
ENGI,SCOPUS_ID:85209246946,2-s2.0-85209246946,Development and implementation of supply-based feedback controls for energy-efficient and grid-interactive cooling management over entire building daily cycle,Dai M.,Energy,2024-12-30,10.1016/j.energy.2024.133858,0,The Hong Kong Polytechnic University,Hong Kong,Hong Kong,2024
ENGI,SCOPUS_ID:85209240946,2-s2.0-85209240946,"Nord stream 2, geopolitical conflicts and energy security: Evidence from EU regions",Zhang Q.,Energy,2024-12-30,10.1016/j.energy.2024.133836,0,Tianjin University of Finance and Economics,Tianjin,China,2024
ENGI,SCOPUS_ID:85209239108,2-s2.0-85209239108,"Energy, exergy and exergo-economic analyses of supercritical CO<inf>2</inf> cycles for the exploitation of a geothermal resource in the Italian water dominant Amiata site",Di Michele N.,Energy,2024-12-30,10.1016/j.energy.2024.133743,0,Università degli Studi di Firenze,Florence,Italy,2024
ENGI,SCOPUS_ID:85209237154,2-s2.0-85209237154,Experimental and numerical modeling of co-combustion of biomass gasification gas and natural gas in a non-premixed burner,Fan H.,Energy,2024-12-30,10.1016/j.energy.2024.133798,0,Huazhong University of Science and Technology,Wuhan,China,2024
ENGI,SCOPUS_ID:85209236025,2-s2.0-85209236025,The impacts of different types of globalization on energy security risk: Can globalization be a remedy for the energy security risk of OECD countries?,Akusta E.,Energy,2024-12-30,10.1016/j.energy.2024.133787,0,Kirklareli Üniversitesi,Kirklareli,Turkey,2024
ENGI,SCOPUS_ID:85209152793,2-s2.0-85209152793,Optimization of submersible LNG centrifugal pump blades design based on support vector regression and the non-dominated sorting genetic algorithm Ⅱ,Ma P.,Energy,2024-12-30,10.1016/j.energy.2024.133812,0,Ganjiang Innovation Academy,Beijing,China,2024
ENGI,SCOPUS_ID:85209148664,2-s2.0-85209148664,Combustion and emission characteristics of ammonia–diesel and ammonia–PODE dual fuel engines with multi-time ignition mixed-mode combustion (MIMC) mode,Mao J.,Energy,2024-12-30,10.1016/j.energy.2024.133848,0,Tsinghua University,Beijing,China,2024
ENGI,SCOPUS_ID:85209144881,2-s2.0-85209144881,Resiliency-informed optimal scheduling of smart distribution network with urban distributed photovoltaic: A stochastic P-robust optimization,Wang S.,Energy,2024-12-30,10.1016/j.energy.2024.133449,0,Shenyang Institute of Engineering,Shenyang,China,2024
ENGI,SCOPUS_ID:85209143302,2-s2.0-85209143302,Evaporation and combustion of low asphaltene heavy oil droplets under conditions representative of practical applications,Poonawala T.,Energy,2024-12-30,10.1016/j.energy.2024.133765,0,Universidad de Zaragoza,Zaragoza,Spain,2024
ENGI,SCOPUS_ID:85209128506,2-s2.0-85209128506,Decarbonizing and offsetting emissions in the airline industry: Current perspectives and strategies,Mohd Hasan Wong F.W.,Energy,2024-12-30,10.1016/j.energy.2024.133809,0,Queen's University Belfast,Belfast,United Kingdom,2024
ENGI,SCOPUS_ID:85209125528,2-s2.0-85209125528,Research on heat transfer characteristics and prediction methods of supercritical liquified natural gas flowing horizontally under the influence of buoyancy,Wang Y.,Energy,2024-12-30,10.1016/j.energy.2024.133635,0,Dalian University of Technology,Dalian,China,2024
ENGI,SCOPUS_ID:85209119723,2-s2.0-85209119723,Wind power curve model combining smoothed spline with first-order moments and density-adjusted wind speed strategy,Liu T.,Energy,2024-12-30,10.1016/j.energy.2024.133628,0,Inner Mongolia University of Technology,Hohhot,China,2024
ENGI,SCOPUS_ID:85209112453,2-s2.0-85209112453,Local multi-modal energy market for thermal–electric energy systems with consideration of temperature flexibility in heating subnetworks,Huynh T.,Energy,2024-12-30,10.1016/j.energy.2024.133584,0,Siemens AG,Munich,Germany,2024
ENGI,SCOPUS_ID:85209105374,2-s2.0-85209105374,How does China's Winter Heating policy impact corporate sustainable development performance?,Liu T.,Energy,2024-12-30,10.1016/j.energy.2024.133771,0,Xiamen National Accounting Institute,Xiamen,China,2024
ENGI,SCOPUS_ID:85209098382,2-s2.0-85209098382,"Energy management scenarios in off-grid regions: Applications in Colombia, using the day-ahead mechanism",Moncada F.L.,Energy,2024-12-30,10.1016/j.energy.2024.133789,0,Universidad de Bogotá Jorge Tadeo Lozano,Bogota,Colombia,2024
ENGI,SCOPUS_ID:85209097692,2-s2.0-85209097692,"Green hydrogen, power, and heat generation by polymer electrolyte membrane electrolyzer and fuel cell powered by a hydrokinetic turbine in low-velocity water canals, a 4E assessment",Rasooli O.,Energy,2024-12-30,10.1016/j.energy.2024.133781,0,University of Kurdistan,Sanandaj,Iran,2024
ENGI,SCOPUS_ID:85209089839,2-s2.0-85209089839,Enhanced formate production from sulfur modified copper for electrocatalytic CO<inf>2</inf> reduction,Wang F.,Energy,2024-12-30,10.1016/j.energy.2024.133817,0,State Key Laboratory of Multiphase Flow in Power Engineering,Xi'an,China,2024
ENGI,SCOPUS_ID:85209083669,2-s2.0-85209083669,Three-stage optimization of integrated energy system considering source/load uncertainties and orderly charging of NEVs,Zhang X.,Energy,2024-12-30,10.1016/j.energy.2024.133717,0,Changsha University of Science and Technology,Changsha,China,2024
ENGI,SCOPUS_ID:85209081372,2-s2.0-85209081372,Study on the micro-explosion mechanism and influencing factors of oil water mixed fuel,Han Y.,Energy,2024-12-30,10.1016/j.energy.2024.133784,0,East China University of Science and Technology,Shanghai,China,2024
ENGI,SCOPUS_ID:85209071847,2-s2.0-85209071847,An experimental evaluation of TiO<inf>2</inf> nanoadditive for HCCI engines running on ABE fuel,Calam A.,Energy,2024-12-30,10.1016/j.energy.2024.133837,1,Gazi Üniversitesi,Ankara,Turkey,2024
ENGI,SCOPUS_ID:85209071148,2-s2.0-85209071148,Public energy R&amp;D spending and green energy for sustainable development: COP28 perspective of G7 economies,Khan Z.,Energy,2024-12-30,10.1016/j.energy.2024.133754,0,Tsinghua University,Beijing,China,2024
ENGI,SCOPUS_ID:85209066427,2-s2.0-85209066427,Computationally efficient assessment of fuel economy of multi-modes and multi-gears hybrid electric vehicles: A hyper rapid dynamic programming approach,Zou Y.,Energy,2024-12-30,10.1016/j.energy.2024.133811,0,Chongqing University,Chongqing,China,2024
ENGI,SCOPUS_ID:85209062803,2-s2.0-85209062803,Advancing gasoline vapor recovery in oil depots: Integrating cooling and adsorption technologies,Liang J.,Energy,2024-12-30,10.1016/j.energy.2024.133823,0,Sun Yat-Sen University,Guangzhou,China,2024
ENGI,SCOPUS_ID:85209061056,2-s2.0-85209061056,Analysis of the effect of swirl flame shaping on emissions from the co-firing of ammonia and methane,Jójka J.,Energy,2024-12-30,10.1016/j.energy.2024.133738,0,Politechnika Poznanska,Poznan,Poland,2024
ENGI,SCOPUS_ID:85209060863,2-s2.0-85209060863,Supercritical CO<inf>2</inf> Brayton cycle for space exploration: New perspectives base on power density analysis,Yang Y.,Energy,2024-12-30,10.1016/j.energy.2024.133772,0,University of Science and Technology of China,Hefei,China,2024
ENGI,SCOPUS_ID:85208992866,2-s2.0-85208992866,Effect of sludge-based additive on particulate matter emission during the combustion of agricultural biomass pellet,Cheng W.,Energy,2024-12-30,10.1016/j.energy.2024.133769,1,Huazhong University of Science and Technology,Wuhan,China,2024
ENGI,SCOPUS_ID:85208992323,2-s2.0-85208992323,Optimization of wind-solar hybrid system based on energy stability of multiple time scales and uncertainty of renewable resources,Bai M.,Energy,2024-12-30,10.1016/j.energy.2024.133790,0,China University of Petroleum (East China),Qingdao,China,2024
ENGI,SCOPUS_ID:85208990410,2-s2.0-85208990410,A game theory based scheduling approach for charging coordination of multiple electric vehicles aggregators in smart cities,Modarresi J.,Energy,2024-12-30,10.1016/j.energy.2024.133674,0,Quchan University of Technology,Quchan,Iran,2024
ENGI,SCOPUS_ID:85208978731,2-s2.0-85208978731,Optimizing reserve-constrained economic dispatch: Cheetah optimizer with constraint handling method in static/dynamic/single/multi-area systems,Zare M.,Energy,2024-12-30,10.1016/j.energy.2024.133681,0,Jahrom University,Jahrom,Iran,2024
ENGI,SCOPUS_ID:85208978171,2-s2.0-85208978171,Novel nuclear power and fossil fuel hybrid propulsion systems for long-endurance unmanned aerial vehicles: Configuration comparison and performance optimization,Cheng K.,Energy,2024-12-30,10.1016/j.energy.2024.133777,0,Harbin Institute of Technology,Harbin,China,2024
ENGI,SCOPUS_ID:85208976030,2-s2.0-85208976030,Deciphering the CO<inf>2</inf> hydrates formation dynamics in brine-saturated oceanic sediments using experimental and machine learning modelling approach,Dhamu V.,Energy,2024-12-30,10.1016/j.energy.2024.133802,0,National University of Singapore,Singapore City,Singapore,2024
ENGI,SCOPUS_ID:85208975932,2-s2.0-85208975932,Design and uncertainty-based multidisciplinary optimization of a 3D star-shaped negative Poisson's ratio structural battery pack,Wang W.,Energy,2024-12-30,10.1016/j.energy.2024.133728,0,"Chery Automobile Co., Ltd.",Wuhu,China,2024
ENGI,SCOPUS_ID:85208970240,2-s2.0-85208970240,Optimal scheduling strategy with integrated demand response based on stepped incentive mechanism for integrated electricity-gas energy system,Duan J.,Energy,2024-12-30,10.1016/j.energy.2024.133689,0,Xi'an University of Technology,Xi'an,China,2024
